,support,mape,rmse,mae,r2
train,2468.2,0.3027,1794459.8528,1117892.0299999998,0.9522
cv,2742.3,0.5389999999999999,3448090.0499999993,2043208.629,0.48410000000000003
unobserved,3048.0,0.559,3257226.8263999997,2040834.0908,0.46609999999999996
