,support,mape,rmse,mae,r2
train,31236.0,1088314826616692.6,1665.2073,1415.0241,0.2788
cv,4338.3,896551472730721.5,1757.1626,1500.4265,0.21870000000000003
unobserved,4821.0,2.5276,1746.2868999999998,1493.3613,0.2202
