,support,mape,rmse,mae,r2
train,921.6,0.2165,2743.5388,1627.5762,0.9456999999999999
cv,120.4,0.3527,4920.5845,2886.2023,0.8178000000000001
unobserved,134.0,0.3176,4286.177600000001,2752.0347,0.9051
