,support,mape,rmse,mae,r2
train,4283.3,0.0895,0.022,0.017000000000000005,0.9456999999999999
cv,528.7,0.13090000000000002,0.034800000000000005,0.0253,0.8544
unobserved,588.0,0.12710000000000002,0.035100000000000006,0.0251,0.86
