,support,mape,rmse,mae,r2
train,369.0,0.0462,1.4286999999999996,0.9200000000000002,0.9778
cv,45.5,0.1105,3.1849,2.1672000000000002,0.8560000000000001
unobserved,51.0,0.12919999999999998,5.5784,2.9712,0.638
