,support,mape,rmse,mae,r2
train,4374.0,0.043899999999999995,1004.9930999999999,532.4582,0.991
cv,540.0,0.0503,1303.7606,644.3526999999999,0.9833999999999999
unobserved,600.0,0.0508,1487.556,688.6774,0.9770999999999999
