,support,mape,rmse,mae,r2
train,369.0,0.046299999999999994,1.4783,0.9078999999999999,0.9743
cv,45.5,0.1119,3.2637,2.2199,0.8533999999999999
unobserved,51.0,0.12730000000000002,5.4626,2.9505,0.6527999999999999
