,support,mape,rmse,mae,r2
train,4374.0,0.04379999999999999,981.7780999999999,511.49609999999996,0.991
cv,540.0,0.0509,1304.4065999999998,648.6535999999999,0.9833999999999999
unobserved,600.0,0.051000000000000004,1482.0534000000002,690.7347,0.9772000000000001
