,support,mape,rmse,mae,r2
train,377.5,1.5325784304363664e+16,32.256499999999996,10.053700000000001,0.4913
cv,46.5,2.7302626214478748e+16,36.7879,17.7564,-1.6832
unobserved,52.0,1.3555575094282036e+16,151.3341,38.661300000000004,-0.00030000000000000024
