,support,mape,rmse,mae,r2
train,975.6,0.2217,2788.4751,1651.7847000000002,0.9430999999999999
cv,120.4,0.3484,4916.753999999999,2866.6567,0.818
unobserved,134.0,0.3183,4304.9544000000005,2768.736,0.9043999999999999
