,support,mape,rmse,mae,r2
train,1153.6,0.028600000000000004,10323.928,5011.0423,0.9833000000000001
cv,131.4,0.0914,26697.4216,15828.450200000001,0.8824
unobserved,146.0,0.09029999999999999,33522.549000000006,17449.1914,0.8366
