,support,mape,rmse,mae,r2
train,528.9,0.015500000000000003,0.5347000000000001,0.3229,0.9971
cv,69.1,0.023399999999999997,0.7847999999999999,0.47300000000000003,0.9934
unobserved,77.0,0.028000000000000004,0.8282,0.5409999999999999,0.9940999999999999
