,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,46.0,0.171,5.596,3.895,0.613
1,1.0,0.15000000000000002,46.0,0.174,5.112,3.643,0.677
2,1.0,0.2,46.0,0.167,4.907,3.59,0.702
3,1.0,0.25,46.0,0.162,4.903,3.52,0.703
4,1.0,0.3,46.0,0.166,4.947,3.593,0.697
5,1.0,0.35,46.0,0.152,4.45,3.192,0.755
6,1.0,0.39999999999999997,46.0,0.158,4.545,3.281,0.745
7,1.0,0.44999999999999996,46.0,0.16,4.528,3.321,0.746
8,1.0,0.49999999999999994,46.0,0.157,4.481,3.273,0.752
9,1.0,0.5499999999999999,46.0,0.152,4.359,3.216,0.765
10,1.0,0.6,46.0,0.142,4.304,3.021,0.771
11,1.0,0.65,46.0,0.143,4.206,3.069,0.781
12,1.0,0.7000000000000001,46.0,0.138,4.156,2.901,0.786
13,1.0,0.7500000000000001,46.0,0.14,4.205,2.988,0.781
14,1.0,0.8000000000000002,46.0,0.137,4.172,2.908,0.785
15,1.0,0.8500000000000002,46.0,0.14,4.147,2.932,0.787
16,1.0,0.9000000000000002,46.0,0.13,4.017,2.784,0.8
17,1.0,0.9500000000000003,46.0,0.135,4.122,2.875,0.79
18,2.0,0.1,46.0,0.271,6.611,4.671,0.457
19,2.0,0.15000000000000002,46.0,0.204,4.268,3.413,0.774
20,2.0,0.2,46.0,0.207,4.29,3.307,0.771
21,2.0,0.25,46.0,0.192,3.999,2.984,0.801
22,2.0,0.3,46.0,0.187,3.926,2.943,0.809
23,2.0,0.35,46.0,0.175,3.675,2.953,0.832
24,2.0,0.39999999999999997,46.0,0.147,3.439,2.626,0.853
25,2.0,0.44999999999999996,46.0,0.141,3.465,2.59,0.851
26,2.0,0.49999999999999994,46.0,0.15,3.457,2.665,0.852
27,2.0,0.5499999999999999,46.0,0.146,3.329,2.581,0.862
28,2.0,0.6,46.0,0.128,3.193,2.315,0.873
29,2.0,0.65,46.0,0.128,3.176,2.337,0.875
30,2.0,0.7000000000000001,46.0,0.13,3.076,2.308,0.882
31,2.0,0.7500000000000001,46.0,0.129,3.141,2.307,0.877
32,2.0,0.8000000000000002,46.0,0.131,3.205,2.362,0.872
33,2.0,0.8500000000000002,46.0,0.131,3.143,2.313,0.877
34,2.0,0.9000000000000002,46.0,0.133,3.124,2.362,0.879
35,2.0,0.9500000000000003,46.0,0.129,3.161,2.311,0.876
36,3.0,0.1,46.0,0.141,4.133,3.008,0.744
37,3.0,0.15000000000000002,46.0,0.124,3.614,2.494,0.804
38,3.0,0.2,46.0,0.122,3.2,2.362,0.846
39,3.0,0.25,46.0,0.12,2.946,2.312,0.87
40,3.0,0.3,46.0,0.117,2.802,2.168,0.882
41,3.0,0.35,46.0,0.115,2.814,2.137,0.881
42,3.0,0.39999999999999997,46.0,0.082,2.529,1.797,0.904
43,3.0,0.44999999999999996,46.0,0.089,2.499,1.871,0.906
44,3.0,0.49999999999999994,46.0,0.088,2.443,1.828,0.911
45,3.0,0.5499999999999999,46.0,0.083,2.254,1.752,0.924
46,3.0,0.6,46.0,0.082,2.277,1.712,0.922
47,3.0,0.65,46.0,0.086,2.377,1.783,0.915
48,3.0,0.7000000000000001,46.0,0.083,2.241,1.736,0.925
49,3.0,0.7500000000000001,46.0,0.084,2.34,1.799,0.918
50,3.0,0.8000000000000002,46.0,0.08,2.264,1.685,0.923
51,3.0,0.8500000000000002,46.0,0.075,2.181,1.622,0.929
52,3.0,0.9000000000000002,46.0,0.075,2.12,1.615,0.933
53,3.0,0.9500000000000003,46.0,0.08,2.244,1.688,0.924
54,4.0,0.1,46.0,0.133,3.496,2.641,0.817
55,4.0,0.15000000000000002,46.0,0.122,3.359,2.439,0.831
56,4.0,0.2,46.0,0.123,3.105,2.312,0.856
57,4.0,0.25,46.0,0.101,2.457,1.876,0.91
58,4.0,0.3,46.0,0.102,2.488,1.934,0.908
59,4.0,0.35,46.0,0.099,2.482,1.936,0.908
60,4.0,0.39999999999999997,46.0,0.101,2.487,1.962,0.908
61,4.0,0.44999999999999996,46.0,0.093,2.281,1.834,0.922
62,4.0,0.49999999999999994,46.0,0.097,2.345,1.917,0.918
63,4.0,0.5499999999999999,46.0,0.075,1.927,1.492,0.945
64,4.0,0.6,46.0,0.072,1.827,1.431,0.95
65,4.0,0.65,46.0,0.065,1.658,1.284,0.959
66,4.0,0.7000000000000001,46.0,0.065,1.702,1.292,0.957
67,4.0,0.7500000000000001,46.0,0.072,1.75,1.42,0.954
68,4.0,0.8000000000000002,46.0,0.067,1.692,1.328,0.957
69,4.0,0.8500000000000002,46.0,0.064,1.697,1.289,0.957
70,4.0,0.9000000000000002,46.0,0.066,1.738,1.336,0.955
71,4.0,0.9500000000000003,46.0,0.065,1.69,1.282,0.957
72,5.0,0.1,46.0,0.149,4.875,3.392,0.566
73,5.0,0.15000000000000002,46.0,0.149,4.685,3.267,0.599
74,5.0,0.2,46.0,0.146,4.41,2.983,0.645
75,5.0,0.25,46.0,0.132,3.9,2.747,0.722
76,5.0,0.3,46.0,0.133,3.953,2.755,0.715
77,5.0,0.35,46.0,0.112,3.768,2.46,0.741
78,5.0,0.39999999999999997,46.0,0.105,3.632,2.326,0.759
79,5.0,0.44999999999999996,46.0,0.107,3.509,2.345,0.775
80,5.0,0.49999999999999994,46.0,0.106,3.43,2.312,0.785
81,5.0,0.5499999999999999,46.0,0.106,3.613,2.314,0.762
82,5.0,0.6,46.0,0.103,3.32,2.234,0.799
83,5.0,0.65,46.0,0.1,3.394,2.212,0.79
84,5.0,0.7000000000000001,46.0,0.103,3.473,2.248,0.78
85,5.0,0.7500000000000001,46.0,0.105,3.537,2.297,0.772
86,5.0,0.8000000000000002,46.0,0.104,3.543,2.285,0.771
87,5.0,0.8500000000000002,46.0,0.092,3.228,2.06,0.81
88,5.0,0.9000000000000002,46.0,0.093,3.282,2.061,0.803
89,5.0,0.9500000000000003,46.0,0.096,3.379,2.151,0.792
90,6.0,0.1,45.0,0.163,6.413,4.133,0.594
91,6.0,0.15000000000000002,45.0,0.143,4.319,3.179,0.816
92,6.0,0.2,45.0,0.126,3.324,2.724,0.891
93,6.0,0.25,45.0,0.123,3.223,2.49,0.897
94,6.0,0.3,45.0,0.113,2.846,2.297,0.92
95,6.0,0.35,45.0,0.104,2.821,2.105,0.921
96,6.0,0.39999999999999997,45.0,0.103,2.817,2.213,0.922
97,6.0,0.44999999999999996,45.0,0.102,2.616,2.047,0.932
98,6.0,0.49999999999999994,45.0,0.108,2.864,2.212,0.919
99,6.0,0.5499999999999999,45.0,0.114,2.776,2.18,0.924
100,6.0,0.6,45.0,0.107,2.639,2.007,0.931
101,6.0,0.65,45.0,0.1,2.599,1.888,0.933
102,6.0,0.7000000000000001,45.0,0.103,2.597,1.928,0.933
103,6.0,0.7500000000000001,45.0,0.101,2.605,1.888,0.933
104,6.0,0.8000000000000002,45.0,0.095,2.6,1.823,0.933
105,6.0,0.8500000000000002,45.0,0.095,2.537,1.804,0.936
106,6.0,0.9000000000000002,45.0,0.092,2.362,1.676,0.945
107,6.0,0.9500000000000003,45.0,0.1,2.601,1.837,0.933
108,7.0,0.1,45.0,0.122,2.725,1.887,0.885
109,7.0,0.15000000000000002,45.0,0.158,3.503,2.643,0.81
110,7.0,0.2,45.0,0.161,3.217,2.353,0.84
111,7.0,0.25,45.0,0.181,3.596,2.561,0.8
112,7.0,0.3,45.0,0.164,3.349,2.439,0.826
113,7.0,0.35,45.0,0.163,3.264,2.397,0.835
114,7.0,0.39999999999999997,45.0,0.153,3.132,2.309,0.848
115,7.0,0.44999999999999996,45.0,0.129,2.78,2.036,0.88
116,7.0,0.49999999999999994,45.0,0.128,2.747,2.137,0.883
117,7.0,0.5499999999999999,45.0,0.126,2.788,2.034,0.88
118,7.0,0.6,45.0,0.127,2.798,2.063,0.879
119,7.0,0.65,45.0,0.132,2.881,2.133,0.872
120,7.0,0.7000000000000001,45.0,0.13,2.893,2.092,0.871
121,7.0,0.7500000000000001,45.0,0.134,2.964,2.151,0.864
122,7.0,0.8000000000000002,45.0,0.125,2.761,2.049,0.882
123,7.0,0.8500000000000002,45.0,0.132,2.95,2.095,0.865
124,7.0,0.9000000000000002,45.0,0.133,2.993,2.134,0.861
125,7.0,0.9500000000000003,45.0,0.129,2.948,2.163,0.866
126,8.0,0.1,45.0,0.146,8.022,4.123,0.464
