,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,46.0,0.169,5.32,3.71,0.65
1,1.0,0.15000000000000002,46.0,0.192,5.663,4.143,0.603
2,1.0,0.2,46.0,0.184,5.331,3.877,0.649
3,1.0,0.25,46.0,0.178,4.871,3.597,0.707
4,1.0,0.3,46.0,0.17,4.671,3.426,0.73
5,1.0,0.35,46.0,0.17,4.595,3.36,0.739
6,1.0,0.39999999999999997,46.0,0.172,4.657,3.449,0.732
7,1.0,0.44999999999999996,46.0,0.161,4.461,3.249,0.754
8,1.0,0.49999999999999994,46.0,0.162,4.599,3.309,0.738
9,1.0,0.5499999999999999,46.0,0.165,4.637,3.375,0.734
10,1.0,0.6,46.0,0.154,4.37,3.12,0.764
11,1.0,0.65,46.0,0.155,4.559,3.163,0.743
12,1.0,0.7000000000000001,46.0,0.154,4.394,3.132,0.761
13,1.0,0.7500000000000001,46.0,0.144,4.17,2.949,0.785
14,1.0,0.8000000000000002,46.0,0.141,4.081,2.878,0.794
15,1.0,0.8500000000000002,46.0,0.146,4.239,2.992,0.778
16,1.0,0.9000000000000002,46.0,0.139,4.082,2.849,0.794
17,1.0,0.9500000000000003,46.0,0.135,4.066,2.827,0.796
18,2.0,0.1,46.0,0.171,5.068,3.401,0.681
19,2.0,0.15000000000000002,46.0,0.155,4.883,3.146,0.704
20,2.0,0.2,46.0,0.146,3.523,2.63,0.846
21,2.0,0.25,46.0,0.142,3.468,2.493,0.851
22,2.0,0.3,46.0,0.131,3.21,2.403,0.872
23,2.0,0.35,46.0,0.126,3.136,2.274,0.878
24,2.0,0.39999999999999997,46.0,0.133,3.288,2.413,0.866
25,2.0,0.44999999999999996,46.0,0.127,3.327,2.316,0.863
26,2.0,0.49999999999999994,46.0,0.128,3.302,2.325,0.865
27,2.0,0.5499999999999999,46.0,0.129,3.171,2.368,0.875
28,2.0,0.6,46.0,0.136,3.216,2.414,0.872
29,2.0,0.65,46.0,0.127,3.018,2.195,0.887
30,2.0,0.7000000000000001,46.0,0.124,3.079,2.256,0.882
31,2.0,0.7500000000000001,46.0,0.138,3.126,2.312,0.879
32,2.0,0.8000000000000002,46.0,0.127,3.027,2.264,0.886
33,2.0,0.8500000000000002,46.0,0.13,3.044,2.318,0.885
34,2.0,0.9000000000000002,46.0,0.131,3.109,2.289,0.88
35,2.0,0.9500000000000003,46.0,0.126,3.114,2.223,0.88
36,3.0,0.1,46.0,0.171,4.21,3.263,0.734
37,3.0,0.15000000000000002,46.0,0.153,3.641,2.859,0.801
38,3.0,0.2,46.0,0.159,3.579,2.851,0.808
39,3.0,0.25,46.0,0.15,3.382,2.69,0.828
40,3.0,0.3,46.0,0.106,3.087,2.252,0.857
41,3.0,0.35,46.0,0.097,2.727,1.997,0.888
42,3.0,0.39999999999999997,46.0,0.095,2.749,2.02,0.887
43,3.0,0.44999999999999996,46.0,0.085,2.486,1.831,0.907
44,3.0,0.49999999999999994,46.0,0.083,2.315,1.749,0.92
45,3.0,0.5499999999999999,46.0,0.083,2.395,1.769,0.914
46,3.0,0.6,46.0,0.079,2.335,1.684,0.918
47,3.0,0.65,46.0,0.078,2.241,1.647,0.925
48,3.0,0.7000000000000001,46.0,0.079,2.256,1.649,0.924
49,3.0,0.7500000000000001,46.0,0.081,2.178,1.677,0.929
50,3.0,0.8000000000000002,46.0,0.078,2.251,1.655,0.924
51,3.0,0.8500000000000002,46.0,0.082,2.315,1.716,0.92
52,3.0,0.9000000000000002,46.0,0.088,2.375,1.788,0.915
53,3.0,0.9500000000000003,46.0,0.084,2.26,1.714,0.923
54,4.0,0.1,46.0,0.124,4.298,2.762,0.724
55,4.0,0.15000000000000002,46.0,0.111,3.316,2.39,0.836
56,4.0,0.2,46.0,0.101,2.523,1.951,0.905
57,4.0,0.25,46.0,0.103,2.48,1.977,0.908
58,4.0,0.3,46.0,0.104,2.453,1.96,0.91
59,4.0,0.35,46.0,0.099,2.529,1.934,0.904
60,4.0,0.39999999999999997,46.0,0.098,2.322,1.819,0.919
61,4.0,0.44999999999999996,46.0,0.101,2.387,1.94,0.915
62,4.0,0.49999999999999994,46.0,0.087,2.256,1.726,0.924
63,4.0,0.5499999999999999,46.0,0.086,2.144,1.688,0.931
64,4.0,0.6,46.0,0.081,2.049,1.577,0.937
65,4.0,0.65,46.0,0.08,2.031,1.589,0.938
66,4.0,0.7000000000000001,46.0,0.086,2.102,1.688,0.934
67,4.0,0.7500000000000001,46.0,0.083,2.029,1.63,0.939
68,4.0,0.8000000000000002,46.0,0.076,1.897,1.523,0.946
