,split,queries_ratio,support,mape,rmse,mae,r2
84,5.0,0.7000000000000001,46.0,0.096,3.452,2.133,0.783
85,5.0,0.7500000000000001,46.0,0.098,3.396,2.166,0.789
86,5.0,0.8000000000000002,46.0,0.095,3.33,2.101,0.798
87,5.0,0.8500000000000002,46.0,0.095,3.344,2.127,0.796
88,5.0,0.9000000000000002,46.0,0.096,3.335,2.114,0.797
89,5.0,0.9500000000000003,46.0,0.097,3.502,2.189,0.776
90,6.0,0.1,45.0,0.197,8.24,5.231,0.329
91,6.0,0.15000000000000002,45.0,0.147,4.22,3.098,0.824
92,6.0,0.2,45.0,0.134,3.493,2.688,0.88
93,6.0,0.25,45.0,0.127,3.351,2.512,0.889
94,6.0,0.3,45.0,0.123,3.171,2.39,0.901
95,6.0,0.35,45.0,0.108,2.998,2.318,0.911
96,6.0,0.39999999999999997,45.0,0.1,2.745,2.109,0.926
97,6.0,0.44999999999999996,45.0,0.109,2.984,2.223,0.912
98,6.0,0.49999999999999994,45.0,0.094,2.695,1.922,0.928
99,6.0,0.5499999999999999,45.0,0.099,2.682,1.966,0.929
100,6.0,0.6,45.0,0.104,2.718,2.052,0.927
101,6.0,0.65,45.0,0.104,2.759,2.049,0.925
102,6.0,0.7000000000000001,45.0,0.1,2.706,2.011,0.928
103,6.0,0.7500000000000001,45.0,0.097,2.622,1.89,0.932
104,6.0,0.8000000000000002,45.0,0.106,2.715,1.975,0.927
105,6.0,0.8500000000000002,45.0,0.1,2.586,1.922,0.934
106,6.0,0.9000000000000002,45.0,0.1,2.7,1.963,0.928
107,6.0,0.9500000000000003,45.0,0.1,2.659,1.935,0.93
108,7.0,0.1,45.0,0.145,4.638,3.108,0.667
109,7.0,0.15000000000000002,45.0,0.121,2.898,2.229,0.87
110,7.0,0.2,45.0,0.128,2.734,2.131,0.884
111,7.0,0.25,45.0,0.128,2.859,2.183,0.874
112,7.0,0.3,45.0,0.123,2.793,2.012,0.879
113,7.0,0.35,45.0,0.137,3.097,2.23,0.852
114,7.0,0.39999999999999997,45.0,0.121,2.639,2.049,0.892
115,7.0,0.44999999999999996,45.0,0.128,2.788,2.14,0.88
116,7.0,0.49999999999999994,45.0,0.127,2.793,2.183,0.879
117,7.0,0.5499999999999999,45.0,0.126,2.907,2.172,0.869
118,7.0,0.6,45.0,0.125,2.903,2.123,0.87
119,7.0,0.65,45.0,0.129,2.946,2.145,0.866
120,7.0,0.7000000000000001,45.0,0.13,2.992,2.159,0.861
121,7.0,0.7500000000000001,45.0,0.135,3.059,2.284,0.855
122,7.0,0.8000000000000002,45.0,0.134,2.942,2.161,0.866
123,7.0,0.8500000000000002,45.0,0.133,2.987,2.146,0.862
124,7.0,0.9000000000000002,45.0,0.127,2.85,2.013,0.874
125,7.0,0.9500000000000003,45.0,0.123,2.812,2.017,0.878
126,8.0,0.1,45.0,0.205,10.863,6.67,0.016
127,8.0,0.15000000000000002,45.0,0.132,6.65,3.68,0.631
128,8.0,0.2,45.0,0.112,4.617,2.827,0.822
129,8.0,0.25,45.0,0.105,4.779,2.654,0.81
130,8.0,0.3,45.0,0.102,4.629,2.548,0.821
131,8.0,0.35,45.0,0.105,4.23,2.485,0.851
132,8.0,0.39999999999999997,45.0,0.106,4.265,2.514,0.848
