,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,46.0,0.182,5.962,4.087,0.56
1,1.0,0.15000000000000002,46.0,0.184,5.422,3.951,0.636
2,1.0,0.2,46.0,0.18,5.182,3.762,0.668
3,1.0,0.25,46.0,0.165,4.721,3.535,0.724
4,1.0,0.3,46.0,0.159,4.296,3.243,0.772
5,1.0,0.35,46.0,0.148,4.198,3.085,0.782
6,1.0,0.39999999999999997,46.0,0.152,4.418,3.191,0.759
7,1.0,0.44999999999999996,46.0,0.153,4.312,3.127,0.77
8,1.0,0.49999999999999994,46.0,0.152,4.296,3.15,0.772
9,1.0,0.5499999999999999,46.0,0.152,4.255,3.153,0.776
10,1.0,0.6,46.0,0.144,4.191,3.019,0.783
11,1.0,0.65,46.0,0.139,4.155,2.938,0.786
12,1.0,0.7000000000000001,46.0,0.135,4.065,2.843,0.796
13,1.0,0.7500000000000001,46.0,0.134,4.115,2.831,0.791
14,1.0,0.8000000000000002,46.0,0.13,3.997,2.777,0.802
15,1.0,0.8500000000000002,46.0,0.136,4.102,2.932,0.792
16,1.0,0.9000000000000002,46.0,0.132,4.071,2.859,0.795
17,1.0,0.9500000000000003,46.0,0.135,4.12,2.895,0.79
18,2.0,0.1,46.0,0.224,5.421,3.963,0.635
19,2.0,0.15000000000000002,46.0,0.185,3.966,3.13,0.805
20,2.0,0.2,46.0,0.177,3.865,2.971,0.814
21,2.0,0.25,46.0,0.164,3.489,2.828,0.849
22,2.0,0.3,46.0,0.151,3.332,2.589,0.862
23,2.0,0.35,46.0,0.139,3.103,2.368,0.88
24,2.0,0.39999999999999997,46.0,0.133,3.022,2.2,0.887
25,2.0,0.44999999999999996,46.0,0.139,3.195,2.292,0.873
26,2.0,0.49999999999999994,46.0,0.147,3.378,2.401,0.858
27,2.0,0.5499999999999999,46.0,0.127,3.068,2.147,0.883
28,2.0,0.6,46.0,0.132,3.106,2.196,0.88
29,2.0,0.65,46.0,0.129,2.98,2.177,0.89
30,2.0,0.7000000000000001,46.0,0.13,2.99,2.16,0.889
31,2.0,0.7500000000000001,46.0,0.129,2.996,2.123,0.888
32,2.0,0.8000000000000002,46.0,0.124,2.944,2.114,0.892
33,2.0,0.8500000000000002,46.0,0.123,2.964,2.104,0.891
34,2.0,0.9000000000000002,46.0,0.125,3.0,2.167,0.888
35,2.0,0.9500000000000003,46.0,0.119,2.871,2.05,0.898
36,3.0,0.1,46.0,0.167,4.695,3.531,0.669
37,3.0,0.15000000000000002,46.0,0.136,3.299,2.552,0.837
38,3.0,0.2,46.0,0.144,3.426,2.695,0.824
39,3.0,0.25,46.0,0.142,3.238,2.607,0.843
40,3.0,0.3,46.0,0.113,2.941,2.2,0.87
41,3.0,0.35,46.0,0.111,3.078,2.21,0.858
42,3.0,0.39999999999999997,46.0,0.093,2.753,1.896,0.886
43,3.0,0.44999999999999996,46.0,0.099,2.744,1.983,0.887
44,3.0,0.49999999999999994,46.0,0.089,2.515,1.831,0.905
45,3.0,0.5499999999999999,46.0,0.09,2.277,1.777,0.922
46,3.0,0.6,46.0,0.084,2.267,1.741,0.923
47,3.0,0.65,46.0,0.082,2.336,1.681,0.918
48,3.0,0.7000000000000001,46.0,0.081,2.098,1.638,0.934
49,3.0,0.7500000000000001,46.0,0.083,2.196,1.693,0.928
50,3.0,0.8000000000000002,46.0,0.087,2.35,1.745,0.917
51,3.0,0.8500000000000002,46.0,0.083,2.256,1.693,0.924
52,3.0,0.9000000000000002,46.0,0.085,2.308,1.768,0.92
