,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,46.0,0.175,5.224,3.881,0.662
1,1.0,0.15000000000000002,46.0,0.173,4.516,3.457,0.748
2,1.0,0.2,46.0,0.161,4.164,3.156,0.786
3,1.0,0.25,46.0,0.175,4.419,3.412,0.759
4,1.0,0.3,46.0,0.166,4.552,3.494,0.744
5,1.0,0.35,46.0,0.173,4.684,3.546,0.729
6,1.0,0.39999999999999997,46.0,0.165,4.659,3.397,0.732
7,1.0,0.44999999999999996,46.0,0.148,4.387,3.193,0.762
8,1.0,0.49999999999999994,46.0,0.147,4.286,3.1,0.773
9,1.0,0.5499999999999999,46.0,0.142,4.161,2.996,0.786
10,1.0,0.6,46.0,0.144,4.294,3.064,0.772
11,1.0,0.65,46.0,0.141,4.231,3.012,0.779
12,1.0,0.7000000000000001,46.0,0.139,4.153,2.944,0.787
13,1.0,0.7500000000000001,46.0,0.141,4.131,2.974,0.789
14,1.0,0.8000000000000002,46.0,0.137,4.109,2.892,0.791
15,1.0,0.8500000000000002,46.0,0.139,4.19,2.952,0.783
16,1.0,0.9000000000000002,46.0,0.135,4.01,2.86,0.801
17,1.0,0.9500000000000003,46.0,0.136,4.105,2.882,0.792
18,2.0,0.1,46.0,0.157,4.981,3.137,0.692
19,2.0,0.15000000000000002,46.0,0.172,3.752,2.935,0.825
20,2.0,0.2,46.0,0.18,3.73,2.933,0.827
21,2.0,0.25,46.0,0.164,3.409,2.61,0.856
22,2.0,0.3,46.0,0.135,3.212,2.4,0.872
23,2.0,0.35,46.0,0.146,3.253,2.505,0.869
24,2.0,0.39999999999999997,46.0,0.14,3.169,2.29,0.875
25,2.0,0.44999999999999996,46.0,0.134,3.095,2.228,0.881
26,2.0,0.49999999999999994,46.0,0.127,3.062,2.24,0.884
27,2.0,0.5499999999999999,46.0,0.13,2.999,2.241,0.888
28,2.0,0.6,46.0,0.125,2.91,2.178,0.895
29,2.0,0.65,46.0,0.124,2.879,2.156,0.897
30,2.0,0.7000000000000001,46.0,0.122,2.942,2.182,0.893
31,2.0,0.7500000000000001,46.0,0.125,3.057,2.23,0.884
32,2.0,0.8000000000000002,46.0,0.124,3.045,2.222,0.885
33,2.0,0.8500000000000002,46.0,0.127,3.085,2.259,0.882
34,2.0,0.9000000000000002,46.0,0.123,2.939,2.17,0.893
35,2.0,0.9500000000000003,46.0,0.131,3.109,2.274,0.88
36,3.0,0.1,46.0,0.117,4.154,2.731,0.741
37,3.0,0.15000000000000002,46.0,0.112,4.065,2.478,0.752
38,3.0,0.2,46.0,0.108,2.895,2.158,0.874
39,3.0,0.25,46.0,0.107,2.84,2.184,0.879
40,3.0,0.3,46.0,0.097,2.696,2.047,0.891
41,3.0,0.35,46.0,0.111,2.984,2.3,0.866
42,3.0,0.39999999999999997,46.0,0.098,2.676,1.933,0.893
43,3.0,0.44999999999999996,46.0,0.098,2.471,1.886,0.908
44,3.0,0.49999999999999994,46.0,0.1,2.499,1.932,0.906
45,3.0,0.5499999999999999,46.0,0.097,2.411,1.859,0.913
46,3.0,0.6,46.0,0.097,2.46,1.878,0.909
47,3.0,0.65,46.0,0.092,2.392,1.882,0.914
48,3.0,0.7000000000000001,46.0,0.086,2.291,1.724,0.921
49,3.0,0.7500000000000001,46.0,0.078,2.253,1.652,0.924
50,3.0,0.8000000000000002,46.0,0.081,2.283,1.718,0.922
51,3.0,0.8500000000000002,46.0,0.079,2.179,1.654,0.929
52,3.0,0.9000000000000002,46.0,0.076,2.138,1.592,0.931
53,3.0,0.9500000000000003,46.0,0.081,2.118,1.673,0.933
54,4.0,0.1,46.0,0.112,4.182,2.726,0.739
55,4.0,0.15000000000000002,46.0,0.106,2.94,2.255,0.871
56,4.0,0.2,46.0,0.101,2.596,1.989,0.899
57,4.0,0.25,46.0,0.089,2.4,1.81,0.914
58,4.0,0.3,46.0,0.086,2.195,1.653,0.928
59,4.0,0.35,46.0,0.09,2.164,1.693,0.93
60,4.0,0.39999999999999997,46.0,0.086,2.144,1.692,0.931
61,4.0,0.44999999999999996,46.0,0.087,2.074,1.705,0.936
62,4.0,0.49999999999999994,46.0,0.072,1.878,1.45,0.947
63,4.0,0.5499999999999999,46.0,0.076,1.902,1.534,0.946
64,4.0,0.6,46.0,0.077,1.944,1.565,0.944
65,4.0,0.65,46.0,0.07,1.8,1.399,0.952
66,4.0,0.7000000000000001,46.0,0.073,1.743,1.446,0.955
67,4.0,0.7500000000000001,46.0,0.074,1.85,1.475,0.949
68,4.0,0.8000000000000002,46.0,0.075,1.92,1.511,0.945
69,4.0,0.8500000000000002,46.0,0.07,1.806,1.398,0.951
70,4.0,0.9000000000000002,46.0,0.064,1.602,1.277,0.962
71,4.0,0.9500000000000003,46.0,0.07,1.8,1.419,0.952
72,5.0,0.1,46.0,0.15,4.199,3.091,0.678
73,5.0,0.15000000000000002,46.0,0.144,3.751,2.839,0.743
74,5.0,0.2,46.0,0.136,3.895,2.748,0.723
75,5.0,0.25,46.0,0.14,3.832,2.787,0.732
