,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,46.0,0.193,7.931,4.7,0.222
1,1.0,0.15000000000000002,46.0,0.15,4.322,2.952,0.769
2,1.0,0.2,46.0,0.153,4.03,2.94,0.799
3,1.0,0.25,46.0,0.158,4.536,3.325,0.746
4,1.0,0.3,46.0,0.15,4.342,3.151,0.767
5,1.0,0.35,46.0,0.14,4.213,2.976,0.781
6,1.0,0.39999999999999997,46.0,0.139,4.053,2.932,0.797
7,1.0,0.44999999999999996,46.0,0.14,4.071,2.933,0.795
8,1.0,0.49999999999999994,46.0,0.141,4.203,2.929,0.782
9,1.0,0.5499999999999999,46.0,0.143,4.241,3.0,0.778
10,1.0,0.6,46.0,0.147,4.179,3.025,0.784
11,1.0,0.65,46.0,0.147,4.258,3.049,0.776
12,1.0,0.7000000000000001,46.0,0.156,4.38,3.169,0.763
13,1.0,0.7500000000000001,46.0,0.151,4.303,3.11,0.771
14,1.0,0.8000000000000002,46.0,0.15,4.263,3.097,0.775
15,1.0,0.8500000000000002,46.0,0.142,4.12,2.938,0.79
16,1.0,0.9000000000000002,46.0,0.146,4.204,3.036,0.781
17,1.0,0.9500000000000003,46.0,0.141,4.113,2.958,0.791
18,2.0,0.1,46.0,0.141,4.317,2.772,0.769
19,2.0,0.15000000000000002,46.0,0.158,4.39,3.02,0.761
20,2.0,0.2,46.0,0.15,3.793,2.702,0.821
21,2.0,0.25,46.0,0.16,3.61,2.726,0.838
22,2.0,0.3,46.0,0.165,3.677,2.751,0.832
23,2.0,0.35,46.0,0.134,3.252,2.363,0.869
24,2.0,0.39999999999999997,46.0,0.128,3.091,2.286,0.881
25,2.0,0.44999999999999996,46.0,0.127,3.052,2.228,0.884
26,2.0,0.49999999999999994,46.0,0.124,3.025,2.227,0.886
27,2.0,0.5499999999999999,46.0,0.125,3.079,2.197,0.882
28,2.0,0.6,46.0,0.127,3.046,2.238,0.885
29,2.0,0.65,46.0,0.119,2.96,2.127,0.891
30,2.0,0.7000000000000001,46.0,0.116,2.942,2.092,0.893
31,2.0,0.7500000000000001,46.0,0.124,3.002,2.212,0.888
32,2.0,0.8000000000000002,46.0,0.128,3.166,2.31,0.875
33,2.0,0.8500000000000002,46.0,0.127,3.065,2.27,0.883
34,2.0,0.9000000000000002,46.0,0.132,3.148,2.365,0.877
35,2.0,0.9500000000000003,46.0,0.132,3.068,2.339,0.883
36,3.0,0.1,46.0,0.124,4.137,2.728,0.743
37,3.0,0.15000000000000002,46.0,0.126,3.352,2.578,0.831
38,3.0,0.2,46.0,0.14,3.704,2.868,0.794
39,3.0,0.25,46.0,0.128,3.163,2.53,0.85
40,3.0,0.3,46.0,0.12,3.106,2.436,0.855
41,3.0,0.35,46.0,0.115,3.076,2.338,0.858
42,3.0,0.39999999999999997,46.0,0.105,2.739,2.119,0.888
43,3.0,0.44999999999999996,46.0,0.099,2.599,1.959,0.899
44,3.0,0.49999999999999994,46.0,0.084,2.455,1.738,0.91
45,3.0,0.5499999999999999,46.0,0.091,2.569,1.856,0.901
46,3.0,0.6,46.0,0.085,2.521,1.82,0.905
47,3.0,0.65,46.0,0.076,2.411,1.711,0.913
48,3.0,0.7000000000000001,46.0,0.08,2.463,1.783,0.909
49,3.0,0.7500000000000001,46.0,0.078,2.293,1.718,0.921
50,3.0,0.8000000000000002,46.0,0.078,2.374,1.754,0.916
