,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,46.0,0.169,6.099,4.142,0.54
1,1.0,0.15000000000000002,46.0,0.162,5.37,3.67,0.643
2,1.0,0.2,46.0,0.172,5.402,3.875,0.639
3,1.0,0.25,46.0,0.156,4.899,3.485,0.703
4,1.0,0.3,46.0,0.149,4.548,3.264,0.744
5,1.0,0.35,46.0,0.144,4.191,3.029,0.783
6,1.0,0.39999999999999997,46.0,0.139,4.082,2.928,0.794
7,1.0,0.44999999999999996,46.0,0.151,4.358,3.158,0.765
8,1.0,0.49999999999999994,46.0,0.151,4.394,3.153,0.761
9,1.0,0.5499999999999999,46.0,0.154,4.449,3.232,0.755
10,1.0,0.6,46.0,0.155,4.623,3.308,0.736
11,1.0,0.65,46.0,0.153,4.616,3.238,0.736
12,1.0,0.7000000000000001,46.0,0.139,4.369,2.978,0.764
13,1.0,0.7500000000000001,46.0,0.137,4.406,2.941,0.76
14,1.0,0.8000000000000002,46.0,0.142,4.356,3.013,0.765
15,1.0,0.8500000000000002,46.0,0.137,4.216,2.932,0.78
16,1.0,0.9000000000000002,46.0,0.133,4.143,2.866,0.788
17,1.0,0.9500000000000003,46.0,0.136,4.128,2.899,0.789
18,2.0,0.1,46.0,0.213,5.795,4.057,0.583
19,2.0,0.15000000000000002,46.0,0.2,4.171,3.356,0.784
20,2.0,0.2,46.0,0.195,3.802,3.036,0.82
21,2.0,0.25,46.0,0.18,3.811,2.87,0.82
22,2.0,0.3,46.0,0.172,3.577,2.75,0.841
23,2.0,0.35,46.0,0.141,3.1,2.469,0.881
24,2.0,0.39999999999999997,46.0,0.132,3.023,2.282,0.886
25,2.0,0.44999999999999996,46.0,0.139,3.258,2.463,0.868
26,2.0,0.49999999999999994,46.0,0.144,3.263,2.498,0.868
27,2.0,0.5499999999999999,46.0,0.136,3.149,2.382,0.877
28,2.0,0.6,46.0,0.126,3.099,2.21,0.881
29,2.0,0.65,46.0,0.134,3.119,2.404,0.879
30,2.0,0.7000000000000001,46.0,0.138,3.204,2.402,0.873
31,2.0,0.7500000000000001,46.0,0.14,3.17,2.417,0.875
32,2.0,0.8000000000000002,46.0,0.146,3.284,2.493,0.866
33,2.0,0.8500000000000002,46.0,0.148,3.23,2.482,0.87
34,2.0,0.9000000000000002,46.0,0.138,3.034,2.254,0.886
35,2.0,0.9500000000000003,46.0,0.131,3.016,2.24,0.887
36,3.0,0.1,46.0,0.119,3.618,2.586,0.804
37,3.0,0.15000000000000002,46.0,0.124,3.574,2.566,0.808
38,3.0,0.2,46.0,0.105,2.925,2.144,0.872
39,3.0,0.25,46.0,0.092,2.655,1.895,0.894
40,3.0,0.3,46.0,0.111,2.779,2.065,0.884
41,3.0,0.35,46.0,0.088,2.497,1.858,0.907
42,3.0,0.39999999999999997,46.0,0.082,2.451,1.822,0.91
43,3.0,0.44999999999999996,46.0,0.084,2.445,1.838,0.91
44,3.0,0.49999999999999994,46.0,0.075,2.194,1.573,0.928
45,3.0,0.5499999999999999,46.0,0.081,2.324,1.688,0.919
46,3.0,0.6,46.0,0.086,2.322,1.772,0.919
47,3.0,0.65,46.0,0.088,2.293,1.808,0.921
48,3.0,0.7000000000000001,46.0,0.085,2.239,1.74,0.925
49,3.0,0.7500000000000001,46.0,0.083,2.335,1.713,0.918
50,3.0,0.8000000000000002,46.0,0.078,2.272,1.685,0.923
51,3.0,0.8500000000000002,46.0,0.082,2.268,1.729,0.923
52,3.0,0.9000000000000002,46.0,0.078,2.126,1.62,0.932
53,3.0,0.9500000000000003,46.0,0.077,2.079,1.588,0.935
54,4.0,0.1,46.0,0.105,3.693,2.51,0.796
55,4.0,0.15000000000000002,46.0,0.094,3.082,2.135,0.858
