,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,46.0,0.183,6.047,4.127,0.548
1,1.0,0.15000000000000002,46.0,0.198,5.78,4.194,0.587
2,1.0,0.2,46.0,0.173,4.809,3.611,0.714
3,1.0,0.25,46.0,0.182,4.917,3.715,0.701
4,1.0,0.3,46.0,0.166,4.706,3.478,0.726
5,1.0,0.35,46.0,0.168,4.442,3.333,0.756
6,1.0,0.39999999999999997,46.0,0.173,4.585,3.54,0.74
7,1.0,0.44999999999999996,46.0,0.166,4.56,3.418,0.743
8,1.0,0.49999999999999994,46.0,0.166,4.573,3.443,0.741
9,1.0,0.5499999999999999,46.0,0.152,4.482,3.274,0.752
10,1.0,0.6,46.0,0.149,4.319,3.164,0.769
11,1.0,0.65,46.0,0.148,4.356,3.133,0.765
12,1.0,0.7000000000000001,46.0,0.146,4.294,3.08,0.772
13,1.0,0.7500000000000001,46.0,0.147,4.357,3.116,0.765
14,1.0,0.8000000000000002,46.0,0.148,4.352,3.163,0.766
15,1.0,0.8500000000000002,46.0,0.147,4.237,3.064,0.778
16,1.0,0.9000000000000002,46.0,0.14,4.169,2.969,0.785
17,1.0,0.9500000000000003,46.0,0.138,4.183,2.936,0.784
18,2.0,0.1,46.0,0.134,4.24,2.85,0.777
19,2.0,0.15000000000000002,46.0,0.13,3.51,2.52,0.847
20,2.0,0.2,46.0,0.135,3.208,2.388,0.872
21,2.0,0.25,46.0,0.141,3.192,2.506,0.873
22,2.0,0.3,46.0,0.127,3.058,2.242,0.884
23,2.0,0.35,46.0,0.118,2.926,2.131,0.894
24,2.0,0.39999999999999997,46.0,0.121,3.013,2.15,0.887
25,2.0,0.44999999999999996,46.0,0.122,3.013,2.175,0.887
26,2.0,0.49999999999999994,46.0,0.128,3.244,2.272,0.869
27,2.0,0.5499999999999999,46.0,0.129,3.332,2.365,0.862
28,2.0,0.6,46.0,0.133,3.231,2.329,0.87
29,2.0,0.65,46.0,0.135,3.336,2.326,0.862
30,2.0,0.7000000000000001,46.0,0.131,3.344,2.342,0.861
31,2.0,0.7500000000000001,46.0,0.126,3.306,2.296,0.864
