,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,46.0,0.172,5.03,3.617,0.687
1,1.0,0.15000000000000002,46.0,0.176,4.761,3.495,0.72
2,1.0,0.2,46.0,0.182,5.144,3.747,0.673
3,1.0,0.25,46.0,0.171,4.72,3.404,0.724
4,1.0,0.3,46.0,0.162,4.832,3.242,0.711
5,1.0,0.35,46.0,0.166,4.357,3.253,0.765
6,1.0,0.39999999999999997,46.0,0.153,4.302,3.193,0.771
7,1.0,0.44999999999999996,46.0,0.162,4.455,3.336,0.755
8,1.0,0.49999999999999994,46.0,0.159,4.293,3.224,0.772
9,1.0,0.5499999999999999,46.0,0.149,4.205,3.059,0.781
10,1.0,0.6,46.0,0.148,4.229,3.029,0.779
11,1.0,0.65,46.0,0.143,4.353,3.056,0.766
12,1.0,0.7000000000000001,46.0,0.144,4.267,3.07,0.775
13,1.0,0.7500000000000001,46.0,0.139,4.128,2.946,0.789
14,1.0,0.8000000000000002,46.0,0.143,4.197,3.007,0.782
15,1.0,0.8500000000000002,46.0,0.14,4.216,2.991,0.78
16,1.0,0.9000000000000002,46.0,0.136,4.149,2.905,0.787
17,1.0,0.9500000000000003,46.0,0.138,4.169,2.974,0.785
18,2.0,0.1,46.0,0.213,5.559,3.824,0.616
19,2.0,0.15000000000000002,46.0,0.215,4.76,3.376,0.718
20,2.0,0.2,46.0,0.22,4.145,3.098,0.787
21,2.0,0.25,46.0,0.212,4.212,3.144,0.78
22,2.0,0.3,46.0,0.157,3.485,2.6,0.849
23,2.0,0.35,46.0,0.166,3.617,2.669,0.837
24,2.0,0.39999999999999997,46.0,0.166,3.57,2.644,0.842
25,2.0,0.44999999999999996,46.0,0.157,3.488,2.447,0.849
26,2.0,0.49999999999999994,46.0,0.143,3.264,2.266,0.868
27,2.0,0.5499999999999999,46.0,0.139,3.229,2.219,0.87
28,2.0,0.6,46.0,0.14,3.093,2.237,0.881
29,2.0,0.65,46.0,0.151,3.403,2.45,0.856
30,2.0,0.7000000000000001,46.0,0.149,3.339,2.451,0.862
31,2.0,0.7500000000000001,46.0,0.145,3.35,2.425,0.861
32,2.0,0.8000000000000002,46.0,0.143,3.237,2.362,0.87
33,2.0,0.8500000000000002,46.0,0.145,3.284,2.364,0.866
34,2.0,0.9000000000000002,46.0,0.15,3.321,2.474,0.863
35,2.0,0.9500000000000003,46.0,0.148,3.289,2.443,0.866
36,3.0,0.1,46.0,0.191,4.788,3.63,0.656
37,3.0,0.15000000000000002,46.0,0.154,3.762,2.837,0.788
38,3.0,0.2,46.0,0.157,3.809,2.928,0.782
39,3.0,0.25,46.0,0.152,3.571,2.713,0.809
40,3.0,0.3,46.0,0.119,3.058,2.321,0.86
41,3.0,0.35,46.0,0.127,3.027,2.368,0.863
42,3.0,0.39999999999999997,46.0,0.125,2.905,2.287,0.873
43,3.0,0.44999999999999996,46.0,0.13,3.026,2.396,0.863
44,3.0,0.49999999999999994,46.0,0.124,2.874,2.319,0.876
45,3.0,0.5499999999999999,46.0,0.127,2.861,2.333,0.877
46,3.0,0.6,46.0,0.121,2.788,2.235,0.883
47,3.0,0.65,46.0,0.11,2.732,2.117,0.888
48,3.0,0.7000000000000001,46.0,0.109,2.685,2.108,0.892
49,3.0,0.7500000000000001,46.0,0.103,2.552,2.025,0.902
50,3.0,0.8000000000000002,46.0,0.103,2.588,2.022,0.9
51,3.0,0.8500000000000002,46.0,0.101,2.431,1.965,0.911
52,3.0,0.9000000000000002,46.0,0.094,2.342,1.87,0.918
53,3.0,0.9500000000000003,46.0,0.092,2.232,1.839,0.925
54,4.0,0.1,46.0,0.107,4.19,2.601,0.738
55,4.0,0.15000000000000002,46.0,0.092,3.047,2.155,0.861
56,4.0,0.2,46.0,0.075,2.137,1.56,0.932
57,4.0,0.25,46.0,0.074,2.099,1.563,0.934
58,4.0,0.3,46.0,0.078,2.165,1.634,0.93
59,4.0,0.35,46.0,0.07,2.073,1.491,0.936
60,4.0,0.39999999999999997,46.0,0.073,2.249,1.586,0.924
61,4.0,0.44999999999999996,46.0,0.082,2.439,1.747,0.911
62,4.0,0.49999999999999994,46.0,0.077,2.349,1.635,0.918
63,4.0,0.5499999999999999,46.0,0.073,2.061,1.475,0.937
64,4.0,0.6,46.0,0.073,1.92,1.441,0.945
65,4.0,0.65,46.0,0.078,2.018,1.574,0.939
66,4.0,0.7000000000000001,46.0,0.081,1.983,1.58,0.941
67,4.0,0.7500000000000001,46.0,0.077,1.961,1.516,0.943
68,4.0,0.8000000000000002,46.0,0.082,2.067,1.605,0.936
69,4.0,0.8500000000000002,46.0,0.082,2.038,1.615,0.938
70,4.0,0.9000000000000002,46.0,0.077,1.873,1.486,0.948
71,4.0,0.9500000000000003,46.0,0.08,1.894,1.546,0.946
72,5.0,0.1,46.0,0.173,5.872,4.042,0.371
73,5.0,0.15000000000000002,46.0,0.166,4.592,3.478,0.615
74,5.0,0.2,46.0,0.166,4.517,3.43,0.628
75,5.0,0.25,46.0,0.152,4.226,3.055,0.674
76,5.0,0.3,46.0,0.152,4.274,3.052,0.667
77,5.0,0.35,46.0,0.125,3.814,2.658,0.734
78,5.0,0.39999999999999997,46.0,0.114,3.621,2.446,0.761
79,5.0,0.44999999999999996,46.0,0.118,3.729,2.526,0.746
80,5.0,0.49999999999999994,46.0,0.115,3.519,2.437,0.774
81,5.0,0.5499999999999999,46.0,0.115,3.444,2.451,0.784
82,5.0,0.6,46.0,0.115,3.523,2.484,0.773
83,5.0,0.65,46.0,0.114,3.502,2.449,0.776
84,5.0,0.7000000000000001,46.0,0.115,3.641,2.49,0.758
85,5.0,0.7500000000000001,46.0,0.113,3.493,2.447,0.777
86,5.0,0.8000000000000002,46.0,0.109,3.566,2.4,0.768
87,5.0,0.8500000000000002,46.0,0.103,3.479,2.294,0.779
88,5.0,0.9000000000000002,46.0,0.103,3.519,2.288,0.774
89,5.0,0.9500000000000003,46.0,0.099,3.455,2.229,0.782
90,6.0,0.1,45.0,0.15,6.51,3.81,0.581
91,6.0,0.15000000000000002,45.0,0.138,3.885,3.013,0.851
92,6.0,0.2,45.0,0.121,3.122,2.478,0.904
93,6.0,0.25,45.0,0.112,3.054,2.39,0.908
94,6.0,0.3,45.0,0.116,2.897,2.3,0.917
95,6.0,0.35,45.0,0.121,2.927,2.372,0.915
96,6.0,0.39999999999999997,45.0,0.113,2.776,2.185,0.924
97,6.0,0.44999999999999996,45.0,0.113,2.736,2.193,0.926
98,6.0,0.49999999999999994,45.0,0.108,2.769,2.12,0.924
99,6.0,0.5499999999999999,45.0,0.102,2.533,2.04,0.937
100,6.0,0.6,45.0,0.102,2.612,1.999,0.933
101,6.0,0.65,45.0,0.104,2.645,2.068,0.931
102,6.0,0.7000000000000001,45.0,0.103,2.64,1.985,0.931
103,6.0,0.7500000000000001,45.0,0.106,2.691,2.015,0.929
104,6.0,0.8000000000000002,45.0,0.102,2.625,1.917,0.932
105,6.0,0.8500000000000002,45.0,0.096,2.525,1.857,0.937
106,6.0,0.9000000000000002,45.0,0.099,2.528,1.868,0.937
107,6.0,0.9500000000000003,45.0,0.096,2.429,1.838,0.942
108,7.0,0.1,45.0,0.175,3.695,2.721,0.789
109,7.0,0.15000000000000002,45.0,0.16,3.315,2.346,0.83
110,7.0,0.2,45.0,0.164,3.301,2.384,0.831
111,7.0,0.25,45.0,0.169,3.369,2.503,0.824
112,7.0,0.3,45.0,0.138,2.84,2.173,0.875
113,7.0,0.35,45.0,0.139,2.909,2.169,0.869
114,7.0,0.39999999999999997,45.0,0.134,2.781,2.128,0.88
115,7.0,0.44999999999999996,45.0,0.132,2.804,2.027,0.878
116,7.0,0.49999999999999994,45.0,0.136,2.812,2.148,0.878
117,7.0,0.5499999999999999,45.0,0.14,3.0,2.156,0.861
118,7.0,0.6,45.0,0.137,2.988,2.117,0.862
119,7.0,0.65,45.0,0.141,3.096,2.25,0.852
120,7.0,0.7000000000000001,45.0,0.141,3.076,2.218,0.854
121,7.0,0.7500000000000001,45.0,0.135,3.032,2.158,0.858
122,7.0,0.8000000000000002,45.0,0.134,3.088,2.123,0.852
123,7.0,0.8500000000000002,45.0,0.121,2.84,2.042,0.875
124,7.0,0.9000000000000002,45.0,0.12,2.766,1.935,0.882
125,7.0,0.9500000000000003,45.0,0.123,2.859,2.021,0.874
126,8.0,0.1,45.0,0.152,7.514,4.48,0.529
127,8.0,0.15000000000000002,45.0,0.143,6.929,4.034,0.6
128,8.0,0.2,45.0,0.112,4.648,2.846,0.82
129,8.0,0.25,45.0,0.108,4.363,2.684,0.841
130,8.0,0.3,45.0,0.107,4.211,2.67,0.852
131,8.0,0.35,45.0,0.107,4.277,2.599,0.848
132,8.0,0.39999999999999997,45.0,0.107,4.535,2.691,0.829
133,8.0,0.44999999999999996,45.0,0.104,4.197,2.54,0.853
134,8.0,0.49999999999999994,45.0,0.096,4.165,2.385,0.855
135,8.0,0.5499999999999999,45.0,0.094,3.943,2.277,0.87
136,8.0,0.6,45.0,0.095,3.942,2.369,0.87
