,support,mape,rmse,mae,r2
train,497.9,0.004999999999999999,0.12090000000000001,0.09079999999999999,1.0
cv,69.1,0.03710000000000001,2.2194999999999996,1.0518999999999998,0.9468
unobserved,77.0,0.052700000000000004,3.0671,1.6105,0.9211
