,support,mape,rmse,mae,r2
train,497.9,0.004999999999999999,0.1397,0.10470000000000002,1.0
cv,69.1,0.013599999999999998,0.4404,0.2911,0.9978
unobserved,77.0,0.016000000000000004,0.5152,0.30920000000000003,0.9978999999999999
