,support,mape,rmse,mae,r2
train,377.5,1.4452936922764788e+16,31.567600000000006,9.4142,0.4848
cv,46.5,2.6715462200919476e+16,36.7547,17.5975,-1.4505
unobserved,52.0,1.5165710041777676e+16,150.8702,38.6182,0.005600000000000001
