,support,mape,rmse,mae,r2
train,377.5,1.545940930358721e+16,32.2858,10.032,0.4903999999999999
cv,46.5,2.7320447624093896e+16,36.7939,17.681,-1.7452999999999999
unobserved,52.0,1.4334699602942454e+16,150.9577,38.5656,0.0047
