,support,mape,rmse,mae,r2
train,4758.3,0.08979999999999999,0.022199999999999998,0.017000000000000005,0.9398
cv,528.7,0.12930000000000003,0.0342,0.0251,0.8585
unobserved,588.0,0.1276,0.035100000000000006,0.0252,0.8587
