,support,mape,rmse,mae,r2
train,668.0,0.03899999999999999,1.7968,1.1138000000000001,0.9894000000000002
cv,92.7,0.093,4.0026,2.7087000000000003,0.9409000000000001
unobserved,103.0,0.1042,4.807,3.2454,0.9151999999999999
