,support,mape,rmse,mae,r2
train,709.3,0.038599999999999995,1.8146,1.1545999999999998,0.9888999999999999
cv,92.7,0.0914,3.8697000000000004,2.6187,0.9450999999999998
unobserved,103.0,0.0949,4.6841,3.0919000000000003,0.9194000000000001
