,support,mape,rmse,mae,r2
train,814.3,0.040999999999999995,1.7977,1.1568,0.9885999999999999
cv,92.7,0.08629999999999999,3.7750999999999997,2.5162999999999998,0.9474
unobserved,103.0,0.0928,4.637600000000001,3.0064,0.9212
