,support,mape,rmse,mae,r2
train,814.3,0.0409,1.8069000000000002,1.1724,0.9881
cv,92.7,0.08629999999999999,3.7575000000000003,2.5058,0.9480999999999999
unobserved,103.0,0.09159999999999999,4.6083,2.9486,0.9219999999999999
