,support,mape,rmse,mae,r2
train,709.3,0.038599999999999995,1.7668,1.1258,0.9888999999999999
cv,92.7,0.09,3.7744,2.5538,0.9477
unobserved,103.0,0.09609999999999999,4.585,3.0385999999999997,0.9228999999999999
