,support,mape,rmse,mae,r2
train,709.3,0.039599999999999996,1.7783000000000002,1.1055000000000001,0.9895000000000002
cv,92.7,0.0899,3.9935,2.6655999999999995,0.9411999999999999
unobserved,103.0,0.0953,4.8765,3.1580999999999997,0.9127000000000001
