,support,mape,rmse,mae,r2
train,975.6,0.2262,2913.5375,1739.8427,0.9434999999999999
cv,120.4,0.3477,4883.3184,2870.8904,0.8202
unobserved,134.0,0.3294,4355.9767,2838.5589,0.9022
