,support,mape,rmse,mae,r2
train,12668.9,0.34609999999999996,35.265100000000004,22.558,0.9632
cv,1564.1,0.4283,43.303999999999995,26.804000000000002,0.9427
unobserved,1738.0,0.4438,42.0873,26.981,0.9452999999999999
