,support,mape,rmse,mae,r2
train,590.9,0.014400000000000001,0.5109,0.2972,0.9973000000000001
cv,69.1,0.022099999999999998,0.7778,0.45499999999999996,0.9936
unobserved,77.0,0.0269,0.8389000000000001,0.5279999999999999,0.994
