,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,132.0,0.134,40398.193,23105.626,0.732
1,1.0,0.15000000000000002,132.0,0.117,30456.266,19434.979,0.847
2,1.0,0.2,132.0,0.107,30638.134,18363.648,0.846
3,1.0,0.25,132.0,0.106,30701.964,18019.568,0.845
4,1.0,0.3,132.0,0.103,29370.756,17609.916,0.858
5,1.0,0.35,132.0,0.104,29870.794,17643.189,0.853
6,1.0,0.39999999999999997,132.0,0.101,27693.275,16705.249,0.874
7,1.0,0.44999999999999996,132.0,0.096,28435.107,16093.513,0.867
8,1.0,0.49999999999999994,132.0,0.098,27784.832,16306.242,0.873
9,1.0,0.5499999999999999,132.0,0.097,27332.026,15987.467,0.877
10,1.0,0.6,132.0,0.099,27442.39,16208.308,0.876
11,1.0,0.65,132.0,0.093,26366.767,15541.993,0.886
12,1.0,0.7000000000000001,132.0,0.091,25607.389,14922.826,0.892
13,1.0,0.7500000000000001,132.0,0.093,27743.159,15762.321,0.873
14,1.0,0.8000000000000002,132.0,0.092,26094.608,15177.689,0.888
15,1.0,0.8500000000000002,132.0,0.091,26186.799,15306.43,0.887
16,1.0,0.9000000000000002,132.0,0.092,26740.345,15225.175,0.882
17,1.0,0.9500000000000003,132.0,0.093,26670.764,15155.076,0.883
18,1.0,1.0000000000000002,132.0,0.092,25549.126,15487.261,0.893
19,2.0,0.1,132.0,0.103,34185.569,19107.133,0.815
20,2.0,0.15000000000000002,132.0,0.11,26630.225,17995.749,0.888
21,2.0,0.2,132.0,0.101,24775.792,17102.241,0.903
22,2.0,0.25,132.0,0.091,23714.906,15405.406,0.911
23,2.0,0.3,132.0,0.089,22818.014,15034.913,0.918
24,2.0,0.35,132.0,0.085,22169.51,14567.845,0.922
25,2.0,0.39999999999999997,132.0,0.082,21853.423,14251.303,0.924
26,2.0,0.44999999999999996,132.0,0.083,20997.545,14129.993,0.93
27,2.0,0.49999999999999994,132.0,0.08,21432.861,13918.075,0.927
28,2.0,0.5499999999999999,132.0,0.075,20686.069,13330.439,0.932
29,2.0,0.6,132.0,0.077,21506.08,14022.074,0.927
30,2.0,0.65,132.0,0.078,21522.197,13767.099,0.927
31,2.0,0.7000000000000001,132.0,0.077,21676.887,13746.856,0.926
32,2.0,0.7500000000000001,132.0,0.075,21528.581,13306.54,0.927
33,2.0,0.8000000000000002,132.0,0.074,20904.297,13099.148,0.931
34,2.0,0.8500000000000002,132.0,0.076,21593.916,13578.756,0.926
35,2.0,0.9000000000000002,132.0,0.076,21284.134,13424.812,0.928
36,2.0,0.9500000000000003,132.0,0.074,21582.322,13128.079,0.926
37,2.0,1.0000000000000002,132.0,0.074,20945.334,13086.128,0.931
38,3.0,0.1,132.0,0.102,40158.051,20390.57,0.739
39,3.0,0.15000000000000002,132.0,0.102,25978.95,17206.619,0.891
40,3.0,0.2,132.0,0.1,25619.197,17719.966,0.894
41,3.0,0.25,132.0,0.098,25307.611,17485.62,0.897
42,3.0,0.3,132.0,0.095,25292.365,16930.571,0.897
43,3.0,0.35,132.0,0.094,24553.301,16680.637,0.903
44,3.0,0.39999999999999997,132.0,0.094,23573.599,16384.931,0.91
45,3.0,0.44999999999999996,132.0,0.09,23390.298,15797.787,0.912
46,3.0,0.49999999999999994,132.0,0.092,23531.897,16156.32,0.911
47,3.0,0.5499999999999999,132.0,0.088,22780.489,15666.588,0.916
48,3.0,0.6,132.0,0.085,22398.613,15231.479,0.919
49,3.0,0.65,132.0,0.084,21855.949,14970.171,0.923
50,3.0,0.7000000000000001,132.0,0.085,21602.353,15217.557,0.925
51,3.0,0.7500000000000001,132.0,0.084,21537.321,14896.129,0.925
52,3.0,0.8000000000000002,132.0,0.084,22256.782,15049.694,0.92
53,3.0,0.8500000000000002,132.0,0.082,22115.397,14772.267,0.921
54,3.0,0.9000000000000002,132.0,0.082,21733.162,14635.515,0.924
55,3.0,0.9500000000000003,132.0,0.078,21366.139,14068.398,0.926
56,3.0,1.0000000000000002,132.0,0.079,21503.202,14189.203,0.925
57,4.0,0.1,132.0,0.137,36142.384,20382.909,0.792
58,4.0,0.15000000000000002,132.0,0.143,35113.132,20772.289,0.803
59,4.0,0.2,132.0,0.125,34249.755,19264.503,0.813
60,4.0,0.25,132.0,0.121,35482.647,18330.348,0.799
61,4.0,0.3,132.0,0.115,33779.73,17788.734,0.818
62,4.0,0.35,132.0,0.114,33241.045,17658.441,0.824
63,4.0,0.39999999999999997,132.0,0.112,33849.903,17616.967,0.817
64,4.0,0.44999999999999996,132.0,0.107,30975.221,16571.376,0.847
65,4.0,0.49999999999999994,132.0,0.103,30016.654,16043.045,0.856
66,4.0,0.5499999999999999,132.0,0.104,29804.675,15871.997,0.858
67,4.0,0.6,132.0,0.105,30589.1,16037.129,0.851
68,4.0,0.65,132.0,0.105,29679.821,16248.855,0.86
69,4.0,0.7000000000000001,132.0,0.104,29283.733,15911.816,0.863
70,4.0,0.7500000000000001,132.0,0.106,29105.518,15910.784,0.865
71,4.0,0.8000000000000002,132.0,0.105,30034.365,15805.48,0.856
72,4.0,0.8500000000000002,132.0,0.103,30426.553,16162.283,0.852
73,4.0,0.9000000000000002,132.0,0.104,29548.135,15821.42,0.861
74,4.0,0.9500000000000003,132.0,0.107,30267.648,16477.231,0.854
75,4.0,1.0000000000000002,132.0,0.103,30063.872,15944.934,0.856
76,5.0,0.1,131.0,0.123,38465.42,22897.517,0.78
77,5.0,0.15000000000000002,131.0,0.113,27293.7,17957.673,0.889
78,5.0,0.2,131.0,0.11,27514.741,18005.278,0.888
79,5.0,0.25,131.0,0.112,27394.114,18125.273,0.889
80,5.0,0.3,131.0,0.111,27294.31,17964.591,0.889
81,5.0,0.35,131.0,0.104,25933.463,16924.205,0.9
82,5.0,0.39999999999999997,131.0,0.106,26127.129,17290.596,0.899
83,5.0,0.44999999999999996,131.0,0.104,26306.774,17148.612,0.897
84,5.0,0.49999999999999994,131.0,0.102,26414.889,16603.752,0.896
85,5.0,0.5499999999999999,131.0,0.105,25761.407,16927.802,0.901
86,5.0,0.6,131.0,0.107,26663.329,17579.072,0.894
87,5.0,0.65,131.0,0.103,25872.607,16838.408,0.901
88,5.0,0.7000000000000001,131.0,0.102,25551.659,16548.751,0.903
89,5.0,0.7500000000000001,131.0,0.098,25645.776,15883.681,0.902
90,5.0,0.8000000000000002,131.0,0.097,26175.442,15925.803,0.898
91,5.0,0.8500000000000002,131.0,0.098,25848.455,16214.334,0.901
92,5.0,0.9000000000000002,131.0,0.096,25917.627,16176.328,0.9
93,5.0,0.9500000000000003,131.0,0.094,26346.334,15826.402,0.897
94,5.0,1.0000000000000002,131.0,0.094,25689.114,15795.923,0.902
95,6.0,0.1,131.0,0.136,32252.536,20245.867,0.856
96,6.0,0.15000000000000002,131.0,0.135,28225.796,19601.43,0.889
97,6.0,0.2,131.0,0.119,27968.895,18890.314,0.891
98,6.0,0.25,131.0,0.112,26382.364,17485.825,0.903
99,6.0,0.3,131.0,0.108,26231.358,16826.958,0.905
100,6.0,0.35,131.0,0.105,25994.462,16394.676,0.906
101,6.0,0.39999999999999997,131.0,0.105,26448.852,16591.271,0.903
102,6.0,0.44999999999999996,131.0,0.104,25486.556,15973.317,0.91
103,6.0,0.49999999999999994,131.0,0.102,25832.924,16099.958,0.907
104,6.0,0.5499999999999999,131.0,0.1,24998.454,15844.227,0.913
105,6.0,0.6,131.0,0.099,25188.495,15881.722,0.912
106,6.0,0.65,131.0,0.098,25508.233,15706.571,0.91
107,6.0,0.7000000000000001,131.0,0.099,25212.66,15729.629,0.912
108,6.0,0.7500000000000001,131.0,0.098,24868.026,15383.768,0.914
109,6.0,0.8000000000000002,131.0,0.097,24864.202,15402.925,0.914
110,6.0,0.8500000000000002,131.0,0.1,25472.737,15889.16,0.91
111,6.0,0.9000000000000002,131.0,0.097,25126.362,15407.884,0.912
112,6.0,0.9500000000000003,131.0,0.096,24851.273,15282.188,0.914
113,6.0,1.0000000000000002,131.0,0.098,25060.003,15383.849,0.913
114,7.0,0.1,131.0,0.116,57964.791,26717.22,0.603
115,7.0,0.15000000000000002,131.0,0.104,36411.044,20028.177,0.843
116,7.0,0.2,131.0,0.092,34081.699,18173.327,0.863
117,7.0,0.25,131.0,0.096,34494.867,18699.713,0.859
118,7.0,0.3,131.0,0.09,33301.172,17187.529,0.869
119,7.0,0.35,131.0,0.089,33807.228,17052.874,0.865
120,7.0,0.39999999999999997,131.0,0.086,33250.634,16729.733,0.869
121,7.0,0.44999999999999996,131.0,0.088,31799.693,16901.689,0.88
122,7.0,0.49999999999999994,131.0,0.085,33319.393,16781.528,0.869
123,7.0,0.5499999999999999,131.0,0.082,31501.435,16383.367,0.883
124,7.0,0.6,131.0,0.08,33092.156,16458.987,0.871
125,7.0,0.65,131.0,0.082,33746.668,16733.763,0.865
126,7.0,0.7000000000000001,131.0,0.083,32879.427,16905.51,0.872
