,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,132.0,0.119,39758.67,22059.273,0.74
1,1.0,0.15000000000000002,132.0,0.117,30555.728,19641.924,0.846
2,1.0,0.2,132.0,0.109,30142.531,18104.962,0.851
3,1.0,0.25,132.0,0.111,30091.968,18670.189,0.851
4,1.0,0.3,132.0,0.106,28940.723,17861.335,0.862
5,1.0,0.35,132.0,0.105,26891.175,17478.129,0.881
6,1.0,0.39999999999999997,132.0,0.104,27069.206,17044.297,0.879
7,1.0,0.44999999999999996,132.0,0.102,29239.599,17159.255,0.859
8,1.0,0.49999999999999994,132.0,0.099,28263.492,16442.558,0.869
9,1.0,0.5499999999999999,132.0,0.1,29325.732,16473.15,0.859
10,1.0,0.6,132.0,0.095,27660.936,15838.927,0.874
11,1.0,0.65,132.0,0.096,27528.858,15843.556,0.875
12,1.0,0.7000000000000001,132.0,0.096,27398.901,15870.009,0.877
13,1.0,0.7500000000000001,132.0,0.096,27562.63,15762.037,0.875
14,1.0,0.8000000000000002,132.0,0.1,28131.29,16458.664,0.87
15,1.0,0.8500000000000002,132.0,0.097,27251.922,15880.35,0.878
16,1.0,0.9000000000000002,132.0,0.097,26947.084,15887.646,0.881
17,1.0,0.9500000000000003,132.0,0.095,26411.848,15434.417,0.885
18,1.0,1.0000000000000002,132.0,0.092,27099.805,15300.446,0.879
19,2.0,0.1,132.0,0.116,33999.053,20457.965,0.817
20,2.0,0.15000000000000002,132.0,0.117,27901.338,19405.705,0.877
21,2.0,0.2,132.0,0.101,25260.222,16863.383,0.899
22,2.0,0.25,132.0,0.093,24433.896,16166.11,0.906
23,2.0,0.3,132.0,0.093,23868.321,15930.224,0.91
24,2.0,0.35,132.0,0.091,22406.98,15337.907,0.921
25,2.0,0.39999999999999997,132.0,0.091,23564.701,15806.898,0.912
26,2.0,0.44999999999999996,132.0,0.094,24261.568,16126.622,0.907
27,2.0,0.49999999999999994,132.0,0.09,23214.338,15505.571,0.915
28,2.0,0.5499999999999999,132.0,0.089,24019.925,15381.122,0.909
29,2.0,0.6,132.0,0.083,22761.627,14809.911,0.918
30,2.0,0.65,132.0,0.078,22103.282,13866.146,0.923
31,2.0,0.7000000000000001,132.0,0.081,22080.388,14065.071,0.923
32,2.0,0.7500000000000001,132.0,0.079,21741.137,13805.137,0.925
33,2.0,0.8000000000000002,132.0,0.076,21402.741,13482.885,0.928
34,2.0,0.8500000000000002,132.0,0.076,20982.999,13253.744,0.93
35,2.0,0.9000000000000002,132.0,0.074,20710.297,13072.454,0.932
36,2.0,0.9500000000000003,132.0,0.074,20529.558,13243.252,0.933
37,2.0,1.0000000000000002,132.0,0.074,21720.504,13564.837,0.925
38,3.0,0.1,132.0,0.104,30944.277,18823.646,0.845
39,3.0,0.15000000000000002,132.0,0.102,25434.255,17662.516,0.895
40,3.0,0.2,132.0,0.091,23350.322,15778.207,0.912
41,3.0,0.25,132.0,0.089,23587.959,15690.797,0.91
42,3.0,0.3,132.0,0.086,22063.827,15117.875,0.921
43,3.0,0.35,132.0,0.085,22028.971,14935.544,0.922
44,3.0,0.39999999999999997,132.0,0.088,22350.437,15304.918,0.919
45,3.0,0.44999999999999996,132.0,0.091,22750.613,15918.841,0.916
46,3.0,0.49999999999999994,132.0,0.084,22164.864,14958.246,0.921
47,3.0,0.5499999999999999,132.0,0.088,22563.348,15376.582,0.918
48,3.0,0.6,132.0,0.085,22029.577,14990.532,0.922
49,3.0,0.65,132.0,0.082,21463.459,14455.506,0.926
50,3.0,0.7000000000000001,132.0,0.08,21214.787,14099.126,0.927
51,3.0,0.7500000000000001,132.0,0.082,21445.454,14380.171,0.926
52,3.0,0.8000000000000002,132.0,0.081,22025.546,14516.137,0.922
53,3.0,0.8500000000000002,132.0,0.08,22064.746,14341.238,0.921
54,3.0,0.9000000000000002,132.0,0.081,21112.868,14282.315,0.928
55,3.0,0.9500000000000003,132.0,0.081,21873.235,14487.818,0.923
56,3.0,1.0000000000000002,132.0,0.079,22315.222,14430.804,0.92
57,4.0,0.1,132.0,0.156,38659.809,22171.672,0.762
58,4.0,0.15000000000000002,132.0,0.174,37525.972,23045.726,0.775
59,4.0,0.2,132.0,0.135,33549.61,18650.312,0.821
60,4.0,0.25,132.0,0.125,34157.358,18342.475,0.814
61,4.0,0.3,132.0,0.127,33960.166,18577.07,0.816
62,4.0,0.35,132.0,0.126,34462.172,18834.286,0.811
63,4.0,0.39999999999999997,132.0,0.121,33216.28,17704.194,0.824
64,4.0,0.44999999999999996,132.0,0.113,31963.036,17176.49,0.837
65,4.0,0.49999999999999994,132.0,0.114,32425.898,17540.844,0.832
66,4.0,0.5499999999999999,132.0,0.108,32393.892,16846.981,0.833
67,4.0,0.6,132.0,0.113,33301.162,17435.778,0.823
68,4.0,0.65,132.0,0.11,32292.914,16885.242,0.834
69,4.0,0.7000000000000001,132.0,0.106,30814.39,16299.079,0.849
