,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,132.0,0.121,35018.052,20905.585,0.798
1,1.0,0.15000000000000002,132.0,0.117,30330.418,19018.431,0.849
2,1.0,0.2,132.0,0.116,32101.629,19102.015,0.83
3,1.0,0.25,132.0,0.109,29741.571,18271.338,0.854
4,1.0,0.3,132.0,0.106,29292.455,17622.054,0.859
5,1.0,0.35,132.0,0.106,28919.104,17683.503,0.862
6,1.0,0.39999999999999997,132.0,0.102,27654.062,17219.877,0.874
7,1.0,0.44999999999999996,132.0,0.102,27093.567,16605.017,0.879
8,1.0,0.49999999999999994,132.0,0.102,28835.396,16898.601,0.863
9,1.0,0.5499999999999999,132.0,0.095,26929.727,15965.033,0.881
10,1.0,0.6,132.0,0.097,28619.69,16219.791,0.865
11,1.0,0.65,132.0,0.096,28023.387,16127.332,0.871
12,1.0,0.7000000000000001,132.0,0.095,26669.937,15842.082,0.883
13,1.0,0.7500000000000001,132.0,0.091,26104.982,15416.064,0.888
14,1.0,0.8000000000000002,132.0,0.093,26493.648,15756.527,0.885
15,1.0,0.8500000000000002,132.0,0.089,25535.57,14796.92,0.893
16,1.0,0.9000000000000002,132.0,0.092,26945.445,15132.091,0.881
17,1.0,0.9500000000000003,132.0,0.093,26563.2,15393.228,0.884
18,1.0,1.0000000000000002,132.0,0.094,28298.344,15677.451,0.868
19,2.0,0.1,132.0,0.107,33524.6,19410.058,0.822
20,2.0,0.15000000000000002,132.0,0.109,25379.327,17590.957,0.898
21,2.0,0.2,132.0,0.095,24278.46,16334.942,0.907
22,2.0,0.25,132.0,0.095,24253.339,16460.258,0.907
23,2.0,0.3,132.0,0.086,21326.66,13975.688,0.928
24,2.0,0.35,132.0,0.087,21706.778,14409.248,0.925
25,2.0,0.39999999999999997,132.0,0.089,23592.796,15275.197,0.912
26,2.0,0.44999999999999996,132.0,0.084,23666.23,14637.373,0.911
27,2.0,0.49999999999999994,132.0,0.088,23435.099,15006.6,0.913
28,2.0,0.5499999999999999,132.0,0.083,23545.623,14522.493,0.912
29,2.0,0.6,132.0,0.083,23038.496,14406.021,0.916
30,2.0,0.65,132.0,0.077,22686.193,13628.179,0.919
31,2.0,0.7000000000000001,132.0,0.081,23094.547,14000.048,0.916
32,2.0,0.7500000000000001,132.0,0.076,21587.745,13503.497,0.926
33,2.0,0.8000000000000002,132.0,0.076,21265.399,13408.049,0.928
34,2.0,0.8500000000000002,132.0,0.079,21665.72,13832.35,0.926
35,2.0,0.9000000000000002,132.0,0.075,21861.372,13510.419,0.924
36,2.0,0.9500000000000003,132.0,0.074,21214.109,13172.78,0.929
