,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,132.0,0.14,42858.887,25990.157,0.698
1,1.0,0.15000000000000002,132.0,0.123,32077.663,20479.603,0.831
2,1.0,0.2,132.0,0.108,30016.288,17975.509,0.852
3,1.0,0.25,132.0,0.106,30712.507,17945.13,0.845
4,1.0,0.3,132.0,0.11,31150.586,18762.742,0.84
5,1.0,0.35,132.0,0.104,30191.351,17664.531,0.85
6,1.0,0.39999999999999997,132.0,0.102,29946.679,17514.119,0.852
7,1.0,0.44999999999999996,132.0,0.1,28704.356,16804.898,0.864
8,1.0,0.49999999999999994,132.0,0.099,29863.902,17033.063,0.853
9,1.0,0.5499999999999999,132.0,0.098,28239.683,16516.637,0.869
10,1.0,0.6,132.0,0.096,27566.866,16011.03,0.875
11,1.0,0.65,132.0,0.096,27381.299,15810.852,0.877
12,1.0,0.7000000000000001,132.0,0.098,28272.112,16076.121,0.869
13,1.0,0.7500000000000001,132.0,0.095,27585.163,15802.676,0.875
14,1.0,0.8000000000000002,132.0,0.095,26922.335,15496.49,0.881
15,1.0,0.8500000000000002,132.0,0.091,26195.833,15026.236,0.887
16,1.0,0.9000000000000002,132.0,0.096,26245.406,15837.331,0.887
17,1.0,0.9500000000000003,132.0,0.092,25486.431,14895.497,0.893
18,1.0,1.0000000000000002,132.0,0.094,25651.224,15430.984,0.892
19,2.0,0.1,132.0,0.103,30088.231,18605.923,0.857
20,2.0,0.15000000000000002,132.0,0.108,27510.556,18473.811,0.88
21,2.0,0.2,132.0,0.098,25809.73,17116.92,0.895
22,2.0,0.25,132.0,0.096,24193.102,16396.174,0.907
23,2.0,0.3,132.0,0.096,24524.528,16370.13,0.905
24,2.0,0.35,132.0,0.097,24209.536,16614.883,0.907
25,2.0,0.39999999999999997,132.0,0.092,23615.332,15949.055,0.912
26,2.0,0.44999999999999996,132.0,0.091,23346.559,15859.768,0.914
27,2.0,0.49999999999999994,132.0,0.09,22900.235,15375.385,0.917
28,2.0,0.5499999999999999,132.0,0.087,22900.472,14998.5,0.917
29,2.0,0.6,132.0,0.082,22436.166,14293.199,0.92
30,2.0,0.65,132.0,0.08,22796.802,14116.444,0.918
31,2.0,0.7000000000000001,132.0,0.081,22817.792,14154.287,0.918
32,2.0,0.7500000000000001,132.0,0.079,21501.744,13642.264,0.927
33,2.0,0.8000000000000002,132.0,0.08,21623.965,13753.308,0.926
34,2.0,0.8500000000000002,132.0,0.079,21388.449,13739.137,0.928
35,2.0,0.9000000000000002,132.0,0.076,22555.183,13554.59,0.92
36,2.0,0.9500000000000003,132.0,0.076,21702.943,13479.953,0.926
37,2.0,1.0000000000000002,132.0,0.076,21620.895,13548.828,0.926
38,3.0,0.1,132.0,0.109,37251.056,20995.704,0.776
39,3.0,0.15000000000000002,132.0,0.101,26258.27,17490.593,0.889
40,3.0,0.2,132.0,0.098,25516.198,17513.735,0.895
41,3.0,0.25,132.0,0.093,24696.979,16534.752,0.901
42,3.0,0.3,132.0,0.096,25583.028,17387.585,0.894
43,3.0,0.35,132.0,0.09,23623.825,16221.958,0.91
44,3.0,0.39999999999999997,132.0,0.088,22905.027,15795.611,0.915
45,3.0,0.44999999999999996,132.0,0.092,23787.459,16468.136,0.909
46,3.0,0.49999999999999994,132.0,0.087,23082.135,15901.31,0.914
47,3.0,0.5499999999999999,132.0,0.087,23215.299,15654.835,0.913
48,3.0,0.6,132.0,0.086,21948.63,15359.083,0.922
49,3.0,0.65,132.0,0.083,22586.41,15170.419,0.918
50,3.0,0.7000000000000001,132.0,0.079,21565.436,14376.293,0.925
51,3.0,0.7500000000000001,132.0,0.082,21396.225,14559.107,0.926
52,3.0,0.8000000000000002,132.0,0.081,21747.143,14384.273,0.924
53,3.0,0.8500000000000002,132.0,0.082,21943.791,14830.571,0.922
54,3.0,0.9000000000000002,132.0,0.079,21488.785,14370.263,0.925
55,3.0,0.9500000000000003,132.0,0.078,21044.373,14032.385,0.928
56,3.0,1.0000000000000002,132.0,0.081,21780.992,14511.052,0.923
57,4.0,0.1,132.0,0.152,39247.051,22754.347,0.754
58,4.0,0.15000000000000002,132.0,0.162,36103.122,22117.082,0.792
59,4.0,0.2,132.0,0.138,34703.951,20359.921,0.808
60,4.0,0.25,132.0,0.129,32047.497,18674.708,0.836
61,4.0,0.3,132.0,0.124,31840.004,18165.568,0.838
62,4.0,0.35,132.0,0.116,31723.323,17115.09,0.84
63,4.0,0.39999999999999997,132.0,0.114,31870.733,16945.979,0.838
64,4.0,0.44999999999999996,132.0,0.109,30100.189,16425.464,0.856
65,4.0,0.49999999999999994,132.0,0.115,30775.581,16882.517,0.849
66,4.0,0.5499999999999999,132.0,0.113,31990.691,16916.033,0.837
67,4.0,0.6,132.0,0.11,31101.791,16606.963,0.846
68,4.0,0.65,132.0,0.115,30951.846,17134.976,0.847
69,4.0,0.7000000000000001,132.0,0.115,30107.935,16811.229,0.855
70,4.0,0.7500000000000001,132.0,0.114,30791.265,16777.75,0.849
71,4.0,0.8000000000000002,132.0,0.113,31353.766,16871.203,0.843
72,4.0,0.8500000000000002,132.0,0.105,29543.803,15915.936,0.861
73,4.0,0.9000000000000002,132.0,0.108,31074.94,16267.068,0.846
74,4.0,0.9500000000000003,132.0,0.105,29852.002,15877.098,0.858
75,4.0,1.0000000000000002,132.0,0.107,31348.836,16017.37,0.843
76,5.0,0.1,131.0,0.122,33277.543,20673.083,0.836
77,5.0,0.15000000000000002,131.0,0.126,29124.281,19950.082,0.874
78,5.0,0.2,131.0,0.119,28309.065,18726.542,0.881
79,5.0,0.25,131.0,0.112,26742.092,18526.348,0.894
80,5.0,0.3,131.0,0.107,26295.409,17884.117,0.897
81,5.0,0.35,131.0,0.108,26500.272,17799.58,0.896
82,5.0,0.39999999999999997,131.0,0.109,26566.868,18071.752,0.895
83,5.0,0.44999999999999996,131.0,0.101,26706.28,17001.377,0.894
84,5.0,0.49999999999999994,131.0,0.104,27115.796,17587.753,0.891
85,5.0,0.5499999999999999,131.0,0.103,26880.126,16966.576,0.893
86,5.0,0.6,131.0,0.101,26862.421,16728.286,0.893
87,5.0,0.65,131.0,0.099,26026.981,16157.766,0.899
88,5.0,0.7000000000000001,131.0,0.1,26379.266,16668.816,0.897
89,5.0,0.7500000000000001,131.0,0.096,25593.265,15724.504,0.903
90,5.0,0.8000000000000002,131.0,0.098,26122.763,16117.108,0.899
91,5.0,0.8500000000000002,131.0,0.095,25891.409,15669.621,0.9
92,5.0,0.9000000000000002,131.0,0.094,25243.181,15623.041,0.905
93,5.0,0.9500000000000003,131.0,0.095,25170.114,15406.368,0.906
94,5.0,1.0000000000000002,131.0,0.096,25537.11,15547.832,0.903
95,6.0,0.1,131.0,0.136,34924.854,22592.225,0.831
96,6.0,0.15000000000000002,131.0,0.13,27332.407,18820.185,0.896
