,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,132.0,0.131,37073.161,22554.335,0.774
1,1.0,0.15000000000000002,132.0,0.126,31424.37,20256.29,0.838
2,1.0,0.2,132.0,0.113,30261.219,18821.043,0.849
3,1.0,0.25,132.0,0.104,29502.087,17695.757,0.857
4,1.0,0.3,132.0,0.099,29712.114,16929.565,0.855
5,1.0,0.35,132.0,0.1,27659.571,16976.278,0.874
6,1.0,0.39999999999999997,132.0,0.103,29446.949,17423.512,0.857
7,1.0,0.44999999999999996,132.0,0.1,27689.988,17015.566,0.874
8,1.0,0.49999999999999994,132.0,0.095,27001.254,16036.339,0.88
9,1.0,0.5499999999999999,132.0,0.094,25257.684,15775.023,0.895
10,1.0,0.6,132.0,0.096,25672.51,16016.421,0.892
11,1.0,0.65,132.0,0.095,26122.963,15975.382,0.888
12,1.0,0.7000000000000001,132.0,0.097,26887.919,16007.028,0.881
13,1.0,0.7500000000000001,132.0,0.097,25658.049,15794.515,0.892
14,1.0,0.8000000000000002,132.0,0.094,26748.507,15389.281,0.882
15,1.0,0.8500000000000002,132.0,0.096,26236.092,15609.244,0.887
16,1.0,0.9000000000000002,132.0,0.095,26497.337,15535.409,0.884
17,1.0,0.9500000000000003,132.0,0.093,26144.653,15074.098,0.888
18,1.0,1.0000000000000002,132.0,0.093,25958.752,15446.245,0.889
19,2.0,0.1,132.0,0.11,31277.605,18721.049,0.845
20,2.0,0.15000000000000002,132.0,0.106,25124.706,17506.547,0.9
21,2.0,0.2,132.0,0.091,22929.981,15962.272,0.917
22,2.0,0.25,132.0,0.09,23062.081,15898.291,0.916
23,2.0,0.3,132.0,0.09,23026.781,15664.734,0.916
24,2.0,0.35,132.0,0.09,23210.51,16042.189,0.915
25,2.0,0.39999999999999997,132.0,0.089,21849.794,15544.7,0.925
26,2.0,0.44999999999999996,132.0,0.084,20784.397,14788.103,0.932
27,2.0,0.49999999999999994,132.0,0.087,22524.346,15402.94,0.92
28,2.0,0.5499999999999999,132.0,0.087,23400.02,15532.461,0.913
29,2.0,0.6,132.0,0.083,23027.085,15143.738,0.916
30,2.0,0.65,132.0,0.088,23112.897,15451.963,0.916
31,2.0,0.7000000000000001,132.0,0.083,22716.099,14827.528,0.918
32,2.0,0.7500000000000001,132.0,0.08,22426.295,14435.474,0.92
33,2.0,0.8000000000000002,132.0,0.079,22968.782,14236.222,0.917
34,2.0,0.8500000000000002,132.0,0.08,21740.226,13846.224,0.925
35,2.0,0.9000000000000002,132.0,0.078,21299.875,13773.418,0.928
36,2.0,0.9500000000000003,132.0,0.078,21874.903,13992.307,0.924
37,2.0,1.0000000000000002,132.0,0.078,21851.462,13902.275,0.924
38,3.0,0.1,132.0,0.097,34945.567,18933.578,0.803
39,3.0,0.15000000000000002,132.0,0.1,24765.446,17309.536,0.901
40,3.0,0.2,132.0,0.094,24758.936,17023.082,0.901
41,3.0,0.25,132.0,0.085,22934.232,15466.463,0.915
42,3.0,0.3,132.0,0.086,22925.477,15613.806,0.915
43,3.0,0.35,132.0,0.087,23934.949,15993.612,0.907
44,3.0,0.39999999999999997,132.0,0.083,22231.939,15178.257,0.92
45,3.0,0.44999999999999996,132.0,0.085,22755.576,15602.042,0.916
46,3.0,0.49999999999999994,132.0,0.082,22030.064,15018.515,0.922
47,3.0,0.5499999999999999,132.0,0.083,22247.712,15151.746,0.92
48,3.0,0.6,132.0,0.078,21624.82,14385.085,0.924
49,3.0,0.65,132.0,0.082,22326.336,14869.376,0.919
50,3.0,0.7000000000000001,132.0,0.085,21484.856,15028.771,0.925
51,3.0,0.7500000000000001,132.0,0.084,21405.511,14780.622,0.926
52,3.0,0.8000000000000002,132.0,0.083,22194.231,15009.572,0.92
53,3.0,0.8500000000000002,132.0,0.08,21750.885,14479.516,0.924
54,3.0,0.9000000000000002,132.0,0.081,21493.069,14413.946,0.925
55,3.0,0.9500000000000003,132.0,0.081,21775.492,14685.402,0.923
56,3.0,1.0000000000000002,132.0,0.08,22151.672,14669.875,0.921
57,4.0,0.1,132.0,0.148,40165.72,22260.234,0.743
58,4.0,0.15000000000000002,132.0,0.165,37343.776,23182.895,0.778
59,4.0,0.2,132.0,0.155,34429.3,20598.93,0.811
60,4.0,0.25,132.0,0.13,31997.719,18438.326,0.837
61,4.0,0.3,132.0,0.131,33447.442,18656.74,0.822
62,4.0,0.35,132.0,0.126,33059.771,18290.297,0.826
63,4.0,0.39999999999999997,132.0,0.121,33608.773,17518.28,0.82
64,4.0,0.44999999999999996,132.0,0.126,32733.454,18225.938,0.829
65,4.0,0.49999999999999994,132.0,0.122,32897.003,17528.191,0.827
66,4.0,0.5499999999999999,132.0,0.122,32923.104,17670.417,0.827
67,4.0,0.6,132.0,0.119,31604.172,17294.105,0.841
68,4.0,0.65,132.0,0.115,32110.396,16859.129,0.836
69,4.0,0.7000000000000001,132.0,0.114,31267.216,16809.218,0.844
70,4.0,0.7500000000000001,132.0,0.113,31232.06,16655.855,0.844
71,4.0,0.8000000000000002,132.0,0.111,32673.851,16401.818,0.83
72,4.0,0.8500000000000002,132.0,0.108,31913.031,16354.009,0.838
73,4.0,0.9000000000000002,132.0,0.103,30355.346,15719.15,0.853
74,4.0,0.9500000000000003,132.0,0.101,29870.469,15530.281,0.858
75,4.0,1.0000000000000002,132.0,0.103,29165.985,15684.85,0.864
76,5.0,0.1,131.0,0.134,33475.969,21820.02,0.834
77,5.0,0.15000000000000002,131.0,0.136,33646.767,21003.677,0.832
78,5.0,0.2,131.0,0.111,27424.366,17623.457,0.888
79,5.0,0.25,131.0,0.115,27847.163,18328.557,0.885
80,5.0,0.3,131.0,0.111,26677.554,17927.673,0.894
81,5.0,0.35,131.0,0.114,27417.777,19015.329,0.888
82,5.0,0.39999999999999997,131.0,0.111,27530.499,18163.344,0.887
83,5.0,0.44999999999999996,131.0,0.11,27321.1,17943.688,0.889
84,5.0,0.49999999999999994,131.0,0.11,27733.653,18046.274,0.886
85,5.0,0.5499999999999999,131.0,0.104,26674.955,16895.313,0.894
86,5.0,0.6,131.0,0.107,26887.755,17469.478,0.893
87,5.0,0.65,131.0,0.105,26355.141,17195.228,0.897
88,5.0,0.7000000000000001,131.0,0.102,25796.506,16604.647,0.901
89,5.0,0.7500000000000001,131.0,0.098,25216.372,15799.169,0.906
90,5.0,0.8000000000000002,131.0,0.097,25288.798,15795.152,0.905
91,5.0,0.8500000000000002,131.0,0.095,25455.693,15479.163,0.904
92,5.0,0.9000000000000002,131.0,0.096,25333.667,15530.24,0.905
93,5.0,0.9500000000000003,131.0,0.095,25171.903,15611.283,0.906
94,5.0,1.0000000000000002,131.0,0.096,26070.444,15893.816,0.899
95,6.0,0.1,131.0,0.139,37689.397,23359.424,0.803
96,6.0,0.15000000000000002,131.0,0.123,29609.693,18575.299,0.878
97,6.0,0.2,131.0,0.117,27324.051,17182.35,0.896
98,6.0,0.25,131.0,0.109,26088.486,16256.699,0.906
99,6.0,0.3,131.0,0.102,25098.382,15456.989,0.913
100,6.0,0.35,131.0,0.1,24580.416,15484.973,0.916
101,6.0,0.39999999999999997,131.0,0.104,25565.714,16023.851,0.909
102,6.0,0.44999999999999996,131.0,0.1,25070.404,15691.02,0.913
103,6.0,0.49999999999999994,131.0,0.103,24992.245,16144.495,0.913
104,6.0,0.5499999999999999,131.0,0.105,25851.175,16615.623,0.907
105,6.0,0.6,131.0,0.103,25574.449,16149.494,0.909
106,6.0,0.65,131.0,0.103,24906.388,16026.34,0.914
107,6.0,0.7000000000000001,131.0,0.099,24559.29,15387.799,0.916
108,6.0,0.7500000000000001,131.0,0.1,24585.577,15430.371,0.916
109,6.0,0.8000000000000002,131.0,0.103,24909.963,16127.526,0.914
110,6.0,0.8500000000000002,131.0,0.103,25682.058,16135.604,0.908
111,6.0,0.9000000000000002,131.0,0.1,25297.116,15856.883,0.911
112,6.0,0.9500000000000003,131.0,0.098,25264.789,15565.978,0.911
113,6.0,1.0000000000000002,131.0,0.097,25462.289,15657.817,0.91
114,7.0,0.1,131.0,0.12,58328.013,27172.417,0.598
115,7.0,0.15000000000000002,131.0,0.112,37024.37,20865.927,0.838
116,7.0,0.2,131.0,0.102,37674.758,20074.967,0.832
117,7.0,0.25,131.0,0.097,37015.964,19805.132,0.838
118,7.0,0.3,131.0,0.093,35343.156,19187.682,0.852
119,7.0,0.35,131.0,0.089,35098.823,18389.632,0.854
120,7.0,0.39999999999999997,131.0,0.087,34869.9,18085.566,0.856
121,7.0,0.44999999999999996,131.0,0.087,35752.807,17758.842,0.849
122,7.0,0.49999999999999994,131.0,0.085,34364.156,17211.107,0.86
123,7.0,0.5499999999999999,131.0,0.083,34530.44,17198.766,0.859
124,7.0,0.6,131.0,0.082,34268.852,16874.235,0.861
125,7.0,0.65,131.0,0.083,33566.42,16763.818,0.867
126,7.0,0.7000000000000001,131.0,0.08,32566.039,16588.811,0.875
127,7.0,0.7500000000000001,131.0,0.081,34304.616,16859.891,0.861
128,7.0,0.8000000000000002,131.0,0.081,34328.104,16862.172,0.861
129,7.0,0.8500000000000002,131.0,0.08,33997.903,16625.628,0.863
130,7.0,0.9000000000000002,131.0,0.079,33395.312,16418.772,0.868
131,7.0,0.9500000000000003,131.0,0.079,33920.17,16524.777,0.864
132,7.0,1.0000000000000002,131.0,0.078,33755.719,16582.249,0.865
133,8.0,0.1,131.0,0.101,25649.829,17525.324,0.867
134,8.0,0.15000000000000002,131.0,0.109,24411.754,18081.383,0.879
135,8.0,0.2,131.0,0.093,22279.989,16249.306,0.9
136,8.0,0.25,131.0,0.091,22896.333,16111.295,0.894
137,8.0,0.3,131.0,0.087,22495.267,15430.947,0.898
138,8.0,0.35,131.0,0.087,22260.369,15261.024,0.9
139,8.0,0.39999999999999997,131.0,0.086,20964.819,15003.264,0.911
140,8.0,0.44999999999999996,131.0,0.084,21429.224,14731.849,0.907
141,8.0,0.49999999999999994,131.0,0.083,20298.834,14068.015,0.917
142,8.0,0.5499999999999999,131.0,0.08,20037.044,13898.108,0.919
143,8.0,0.6,131.0,0.078,19663.841,13469.205,0.922
144,8.0,0.65,131.0,0.083,20368.957,14197.483,0.916
145,8.0,0.7000000000000001,131.0,0.082,19685.826,13939.211,0.922
146,8.0,0.7500000000000001,131.0,0.081,19550.7,13899.391,0.923
147,8.0,0.8000000000000002,131.0,0.081,19464.879,13835.338,0.923
148,8.0,0.8500000000000002,131.0,0.082,19448.976,13926.915,0.923
149,8.0,0.9000000000000002,131.0,0.08,19005.569,13674.144,0.927
150,8.0,0.9500000000000003,131.0,0.08,19412.589,13659.591,0.924
