,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,132.0,0.119,39592.783,22434.961,0.742
1,1.0,0.15000000000000002,132.0,0.112,30012.039,18338.655,0.852
2,1.0,0.2,132.0,0.109,27826.621,17782.781,0.873
3,1.0,0.25,132.0,0.108,29756.369,17947.776,0.854
4,1.0,0.3,132.0,0.104,28849.449,17338.059,0.863
5,1.0,0.35,132.0,0.106,29900.449,17823.043,0.853
6,1.0,0.39999999999999997,132.0,0.106,30821.464,18049.127,0.844
7,1.0,0.44999999999999996,132.0,0.099,28400.439,16550.848,0.867
8,1.0,0.49999999999999994,132.0,0.099,29612.558,16490.91,0.856
9,1.0,0.5499999999999999,132.0,0.097,28107.256,16031.403,0.87
10,1.0,0.6,132.0,0.092,25791.635,15232.535,0.891
11,1.0,0.65,132.0,0.095,27368.878,15500.397,0.877
12,1.0,0.7000000000000001,132.0,0.096,26270.012,15899.916,0.886
13,1.0,0.7500000000000001,132.0,0.097,27081.386,16335.002,0.879
14,1.0,0.8000000000000002,132.0,0.092,26955.946,15106.844,0.88
15,1.0,0.8500000000000002,132.0,0.095,26311.502,15840.623,0.886
16,1.0,0.9000000000000002,132.0,0.095,26346.558,15778.67,0.886
17,1.0,0.9500000000000003,132.0,0.096,26732.276,16000.088,0.882
18,1.0,1.0000000000000002,132.0,0.095,27423.491,15716.615,0.876
19,2.0,0.1,132.0,0.1,32763.68,19000.66,0.83
20,2.0,0.15000000000000002,132.0,0.111,27609.997,19150.342,0.879
21,2.0,0.2,132.0,0.108,27069.532,18972.255,0.884
22,2.0,0.25,132.0,0.09,25095.029,16100.804,0.9
23,2.0,0.3,132.0,0.093,24987.335,16377.939,0.901
24,2.0,0.35,132.0,0.086,24537.819,15627.174,0.905
25,2.0,0.39999999999999997,132.0,0.082,23528.675,14369.932,0.912
26,2.0,0.44999999999999996,132.0,0.081,23270.893,14404.305,0.914
27,2.0,0.49999999999999994,132.0,0.08,22708.788,14522.351,0.918
28,2.0,0.5499999999999999,132.0,0.077,23184.962,13626.413,0.915
29,2.0,0.6,132.0,0.078,23270.276,14137.566,0.914
30,2.0,0.65,132.0,0.079,23062.644,14157.788,0.916
31,2.0,0.7000000000000001,132.0,0.078,22757.404,14055.304,0.918
