,support,mape,rmse,mae,r2
train,10702.6,0.548,1942.8258999999998,1198.6185,0.7770999999999999
cv,16948.6,0.7091,2006.0603000000003,1296.9634,0.5214000000000001
unobserved,18832.0,0.6970999999999999,2038.4128,1306.0548000000001,0.5134000000000001
