,support,mape,rmse,mae,r2
train,3972.0,0.3752999999999999,2509.7594999999997,1629.9721999999997,0.8218
cv,16948.6,1.2692,2398.6913,1810.5402000000001,0.31410000000000005
unobserved,18832.0,1.246,2437.7381,1828.9069,0.3034
