,support,mape,rmse,mae,r2
train,128.7,3.3215000000000003,2562198.2622000007,1599840.7205,0.9607999999999999
cv,401.3,6.503100000000001,8430737.1756,5405425.1679,-0.0593
unobserved,446.0,6.0409999999999995,8646730.243900001,5472356.436199999,-0.0792
