,support,mape,rmse,mae,r2
train,3611.7,4.1393,3666571.8671999997,2350293.1892,0.8013999999999999
cv,401.3,7.5333999999999985,6951613.049700001,4675228.7276,0.28059999999999996
unobserved,446.0,6.5222999999999995,7577015.1265,5035427.2412,0.1714
