,support,mape,rmse,mae,r2
train,497.9,0.0225,0.9977,0.6304,0.9888000000000001
cv,69.1,0.0331,1.3939,0.9158,0.9768000000000001
unobserved,77.0,0.04159999999999999,1.7234000000000003,1.1794,0.9696
