,support,mape,rmse,mae,r2
train,399.5,0.043699999999999996,1.3831,0.8761000000000001,0.9777999999999999
cv,45.5,0.1092,3.1826,2.1307,0.8573999999999999
unobserved,51.0,0.12569999999999998,5.5851,2.9300000000000006,0.6371
