,support,mape,rmse,mae,r2
train,399.5,0.0445,1.4012,0.8855000000000001,0.9765
cv,45.5,0.1112,3.1818999999999997,2.1583,0.8571
unobserved,51.0,0.1275,5.5623,2.9447,0.6399
