,support,mape,rmse,mae,r2
train,15883.4,0.1622,41368.6115,28449.346400000002,0.8725999999999999
cv,1857.6,0.18059999999999998,47876.27940000001,32091.689399999996,0.8267
unobserved,2064.0,0.1794,45887.531800000004,31173.6071,0.8467
