,support,mape,rmse,mae,r2
train,11965.9,0.4067,36.0246,23.310499999999998,0.9576
cv,1564.1,0.41719999999999996,41.8144,26.4313,0.9467000000000001
unobserved,1738.0,0.4502,41.511900000000004,26.6687,0.9466999999999999
