,support,mape,rmse,mae,r2
train,4131.0,0.04409999999999999,1023.1902,540.3046000000002,0.9911
cv,540.0,0.0504,1304.2461,644.5526000000001,0.9834999999999999
unobserved,600.0,0.0508,1479.6276,688.2013,0.9773
