,support,mape,rmse,mae,r2
train,4131.0,0.04429999999999999,1049.4188,532.9163999999998,0.9893000000000001
cv,540.0,0.0511,1379.9116,658.2654,0.9814999999999999
unobserved,600.0,0.0519,1540.6501,712.2535,0.9754999999999999
