,support,mape,rmse,mae,r2
train,1094.6,0.0284,10619.495099999998,4987.095199999999,0.9831
cv,131.4,0.0929,26952.387799999997,16030.233499999998,0.8789
unobserved,146.0,0.092,34097.4391,17751.140999999996,0.8306999999999999
