,support,mape,rmse,mae,r2
train,1094.6,0.028700000000000003,10475.3853,5035.7544,0.9834999999999999
cv,131.4,0.09359999999999999,26454.608399999997,15992.916000000001,0.8839
unobserved,146.0,0.09,33779.099500000004,17415.437500000004,0.8337999999999999
