,support,mape,rmse,mae,r2
train,1094.6,0.0284,10511.3772,5017.061500000001,0.9829000000000001
cv,131.4,0.0929,27421.2639,16131.454799999998,0.8755
unobserved,146.0,0.0899,33184.4589,17108.248500000005,0.8397
