,support,mape,rmse,mae,r2
train,16301.4,0.1435,36692.7497,25541.095499999996,0.9001999999999999
cv,1857.6,0.17029999999999998,46036.7985,30494.25,0.8398
unobserved,2064.0,0.167,43233.837400000004,28973.982300000003,0.8638999999999999
