,support,mape,rmse,mae,r2
train,14211.4,0.14409999999999998,36761.5812,25687.848700000002,0.9019999999999999
cv,1857.6,0.17270000000000002,46486.2505,30850.7069,0.8366999999999999
unobserved,2064.0,0.1694,43388.92880000001,29255.861500000006,0.8632
