,support,mape,rmse,mae,r2
train,15047.4,0.1456,37205.5442,25946.1267,0.9016
cv,1857.6,0.1734,46346.631799999996,30930.7114,0.8379
unobserved,2064.0,0.1688,43375.15149999999,29333.052499999998,0.8629
