,support,mape,rmse,mae,r2
train,13375.4,0.14499999999999996,37102.626000000004,25792.8773,0.9017000000000002
cv,1857.6,0.1809,47006.1103,31829.902599999994,0.8329000000000001
unobserved,2064.0,0.178,44392.2727,30454.651399999995,0.8566
