,support,mape,rmse,mae,r2
train,23045.0,0.3798,1872945.6069000002,1151696.8779,0.8095000000000001
cv,2742.3,0.46080000000000004,2948186.8668,1558915.5332999998,0.623
unobserved,3048.0,0.4843,2758278.1777,1554812.0925,0.6186
