,support,mape,rmse,mae,r2
train,22212.5,0.3678,1839173.6712000002,1123517.9886,0.8076000000000001
cv,2742.3,0.45430000000000004,2936918.1618999997,1533998.7301999999,0.6253
unobserved,3048.0,0.47859999999999997,2750501.9827,1529902.2806,0.6195999999999999
