,support,mape,rmse,mae,r2
train,22212.7,0.38650000000000007,1993895.1305,1220018.1245,0.8396000000000001
cv,2742.3,0.4443,2746107.1548000006,1466855.9866,0.6731
unobserved,3048.0,0.46509999999999996,2587943.2245999994,1451102.9379999998,0.6641
