,support,mape,rmse,mae,r2
train,4521.3,0.08969999999999999,0.022099999999999998,0.017000000000000005,0.9428000000000001
cv,528.7,0.12940000000000002,0.0344,0.0251,0.8572999999999998
unobserved,588.0,0.1273,0.03490000000000001,0.0252,0.8600999999999999
