,support,mape,rmse,mae,r2
train,575.9,0.0183,0.7105,0.47190000000000004,0.9931000000000001
cv,69.1,0.0324,1.6212,0.9359,0.9690999999999999
unobserved,77.0,0.0349,1.6470000000000002,0.9799000000000001,0.9723
